train_loss,valid_loss
0.670833,0.724351
0.658997,0.701754
0.640472,0.659194
0.615805,0.611093
0.581755,0.545329
0.547534,0.504325
0.522492,0.493349
0.507282,0.478638
0.497731,0.456235
0.487211,0.460017
0.483359,0.453517
0.475878,0.445113
0.469636,0.449648
0.465427,0.448625
0.465721,0.460351
0.462608,0.457873
0.461299,0.453658
0.460313,0.452298
0.459552,0.455524
0.459675,0.457387
