mse,average
0.081761,
0.083623,
0.086277,
0.089631,
0.093578,
0.098026,
0.102862,
0.108144,
0.113840,
0.120053,
0.126662,
0.133963,
0.141559,
0.149485,
0.157609,
0.166310,
0.175280,
0.184494,
0.193998,
0.203639,
0.213500,
0.223043,
0.232578,
0.241837,
0.251445,
0.260795,
0.270318,
0.280033,
0.289592,
0.298810,
0.307371,
0.315635,
0.324211,
0.333115,
0.341458,
0.349310,
0.356351,
0.363224,
0.369472,
0.374889,
0.379897,
0.384720,
0.388842,
0.392359,
0.395637,
0.397687,
0.398950,
0.399132,
0.399247,
0.399414,
0.399304,
0.399171,
0.398331,
0.396508,
0.394541,
0.392541,
0.391482,
0.390534,
0.389426,
0.388161,
0.387397,
0.387009,
0.386972,
0.387117,
0.387781,
0.159187,
0.175099,
0.183965,
0.184784,
0.192201,
0.184843,
0.176803,
0.158409,
0.156286,
0.146344,
0.141646,
0.140452,
0.138436,
0.138865,
0.137302,
0.138418,
0.138019,
0.136907,
0.136428,
0.168943,
0.138464,
0.136848,
0.135224,
0.129533,
0.127966,
0.123761,
0.120490,
0.116136,
0.111029,
0.108182,
0.104107,
0.100095,
0.095262,
0.091321,
0.083914,
0.078086,
0.071787,
0.066413,
0.062084,
0.066192,
0.064916,
0.064049,
0.060367,
0.054469,
0.053207,
0.052828,
0.052353,
0.051501,
0.051273,
0.051112,
0.050778,
0.054197,
0.058897,
0.065034,
0.066318,
0.070106,
0.072180,
0.077222,
0.081140,
0.085383,
0.094391,
0.095639,
0.094867,
0.093235,
0.088618,
0.088365,
0.086724,
0.082902,
0.078412,
0.071044,
0.063974,
0.059085,
0.054646,
0.051941,
0.043832,
0.040746,
0.033472,
0.031518,
0.027757,
0.022332,
0.035773,
0.038768,
0.038147,
0.039156,
0.028754,
0.030727,
0.028267,
0.028719,
0.031518,
0.031260,
0.024684,
0.026671,
0.025337,
0.030191,
0.027735,
0.029245,
0.027006,
0.032723,
0.030415,
0.024430,
0.024788,
0.026989,
0.029044,
0.031245,
0.033331,
0.035326,
0.037396,
0.039431,
0.041274,
0.043178,
0.044633,
0.046211,
0.047831,
0.049615,
0.051444,
0.053333,
0.055736,
0.058138,
0.060234,
0.062398,
0.064479,
0.065758,
0.067586,
0.068281,
0.067828,
0.067661,
0.067115,
0.066272,
0.065424,
0.064491,
0.062460,
0.060662,
0.058813,
0.056333,
0.053336,
0.049344,
0.046402,
0.043236,
0.040471,
0.037790,
0.038855,
0.037482,
0.036204,
0.034329,
0.032153,
0.030491,
0.029430,
0.028886,
0.028954,
0.028877,
0.027427,
0.026338,
0.026045,
0.025438,
0.024044,
0.020668,
0.019337,
0.017882,
0.017022,
0.016207,
0.016042,
0.015953,
0.015921,
0.015886,
0.015804,
0.015674,
0.015615,
0.015450,
0.015264,
0.015073,
0.014681,
0.014279,
0.013909,
0.013569,
0.013198,
0.012764,
0.012354,
0.011951,
0.011599,
0.011312,
0.011109,
0.010939,
0.010823,
0.010754,
0.010907,
0.011234,
0.011757,
0.012467,
0.013335,
0.014490,
0.015874,
0.017276,
0.018678,
0.020154,
0.021835,
0.023449,
0.025124,
0.027015,
0.028637,
0.029786,
0.030621,
0.031461,
0.032252,
0.032979,
0.033525,
0.033810,
0.033965,
0.034067,
0.034715,
0.040425,
0.045389,
0.046411,
0.046463,
0.043358,
0.040794,
0.035980,
0.034235,
0.029996,
0.025149,
0.022797,
0.021653,
0.020969,
0.018410,
0.015264,
0.013620,
0.012320,
0.011249,
0.010449,
0.009614,
0.009200,
0.008864,
0.007990,
0.007385,
0.006387,
0.005878,
0.004995,
0.004640,
0.004077,
0.003682,
0.003488,
0.003341,
0.003526,
0.003484,
0.002974,
0.002802,
0.002701,
0.002803,
0.002610,
0.006218,
0.008250,
0.010453,
0.011156,
0.012466,
0.012490,
0.012933,
0.012677,
0.013017,
0.012736,
0.012412,
0.012021,
0.011858,
0.012280,
0.011851,
0.010305,
0.009531,
0.008885,
0.008414,
0.007602,
0.012412,
0.014794,
0.017500,
0.017832,
0.019105,
0.017672,
0.017213,
0.015486,
0.014460,
0.012390,
0.010572,
0.009315,
0.008443,
0.008540,
0.007475,
0.005212,
0.003874,
0.002814,
0.002067,
0.001214,
0.006325,
0.008822,
0.011619,
0.012128,
0.013892,
0.012712,
0.012354,
0.010875,
0.010455,
0.008838,
0.007898,
0.007689,
0.007678,
0.008762,
0.008719,
0.007288,
0.006894,
0.006782,
0.007067,
0.007104,
0.008040,
0.009116,
0.010293,
0.011367,
0.012480,
0.013450,
0.014360,
0.015138,
0.015920,
0.016719,
0.017590,
0.018658,
0.019776,
0.020875,
0.022087,
0.023453,
0.025056,
0.026870,
0.028751,
0.030530,
0.032261,
0.033784,
0.034906,
0.035879,
0.036577,
0.037020,
0.037247,
0.037414,
0.037366,
0.037128,
0.036919,
0.036793,
0.036672,
0.036387,
0.036205,
0.036160,
0.036298,
0.036619,
0.036790,
0.036940,
0.037027,
0.036908,
0.036626,
0.035755,
0.034645,
0.033162,
0.031628,
0.029988,
0.028424,
0.026753,
0.025083,
0.023304,
0.021548,
0.019870,
0.018309,
0.016801,
0.015333,
0.014024,
0.012896,
0.011866,
0.010829,
0.009968,
0.009178,
0.008384,
0.007591,
0.006824,
0.006110,
0.005313,
0.004565,
0.003872,
0.003230,
0.002604,
0.002049,
0.001621,
0.001272,
0.001026,
0.000880,
0.000810,
0.000784,
0.000778,
0.000788,
0.000798,
0.000805,
0.000810,
0.000819,
0.000818,
0.000804,
0.000788,
0.000778,
0.000784,
0.000793,
0.000801,
0.000806,
0.000794,
0.000786,
0.000766,
0.000746,
0.000712,
0.000668,
0.000636,
0.000624,
0.000642,
0.000700,
0.000815,
0.000962,
0.001155,
0.001430,
0.001770,
0.002159,
0.002582,
0.003068,
0.003581,
0.004133,
0.004738,
0.005387,
0.006048,
0.006741,
0.007498,
0.008255,
0.009064,
0.009962,
0.010736,
0.011488,
0.012220,
0.012894,
0.013448,
0.013970,
0.014546,
0.015224,
0.015936,
0.016725,
0.017521,
0.018359,
0.019286,
0.020100,
0.020918,
0.021755,
0.022693,
0.023664,
0.024679,
0.025730,
0.026790,
0.027983,
0.029109,
0.030198,
0.031358,
0.032434,
0.033583,
0.034663,
0.035733,
0.036794,
0.037780,
0.038513,
0.038984,
0.039301,
0.039645,
0.039958,
0.040262,
0.040627,
0.041094,
0.041538,
0.042006,
0.042465,
0.042823,
0.043040,
0.043117,
0.043103,
0.042848,
0.042359,
0.041653,
0.040873,
0.039995,
0.039064,
0.037951,
0.036678,
0.035291,
0.033756,
0.032257,
0.030755,
0.029255,
0.027637,
0.026056,
0.024536,
0.023115,
0.021734,
0.020345,
0.019004,
0.017774,
0.016512,
0.015179,
0.013849,
0.012550,
0.011236,
0.009980,
0.008813,
0.007740,
0.006785,
0.005991,
0.005270,
0.004607,
0.004096,
0.003665,
0.003286,
0.002923,
0.002614,
0.002350,
0.002099,
0.001880,
0.001711,
0.001583,
0.001450,
0.001317,
0.001194,
0.001086,
0.000981,
0.000891,
0.000829,
0.000790,
0.000762,
0.000742,
0.000731,
0.000737,
0.000756,
0.000796,
0.000858,
0.000939,
0.001058,
0.001207,
0.001395,
0.001640,
0.001936,
0.002299,
0.002720,
0.003170,
0.003650,
0.004137,
0.004635,
0.005215,
0.005796,
0.006361,
0.006884,
0.007397,
0.007929,
0.008459,
0.009054,
0.009733,
0.010419,
0.011141,
0.011878,
0.012600,
0.013289,
0.013982,
0.014766,
0.015629,
0.016477,
0.017364,
0.018352,
0.019309,
0.020285,
0.021186,
0.022183,
0.023211,
0.024220,
0.025209,
0.026203,
0.027200,
0.028239,
0.029345,
0.030374,
0.031346,
0.032362,
0.033399,
0.034424,
0.035399,
0.036348,
0.037249,
0.038160,
0.038864,
0.039509,
0.040018,
0.040513,
0.040923,
0.041202,
0.041357,
0.041428,
0.041341,
0.041155,
0.040915,
0.040675,
0.040409,
0.040076,
0.039626,
0.038997,
0.038243,
0.037410,
0.036570,
0.035677,
0.034742,
0.033660,
0.032371,
0.031019,
0.029623,
0.028130,
0.026588,
0.025021,
0.023462,
0.021923,
0.020434,
0.019051,
0.017719,
0.016443,
0.015227,
0.014045,
0.012890,
0.011816,
0.010793,
0.009820,
0.008884,
0.007953,
0.007088,
0.006328,
0.005682,
0.005138,
0.004662,
0.004213,
0.003800,
0.003422,
0.003063,
0.002766,
0.002516,
0.002309,
0.002128,
0.001974,
0.001838,
0.001712,
0.001608,
0.001514,
0.001431,
0.001358,
0.001309,
0.001292,
0.001284,
0.001290,
0.001308,
0.001338,
0.001377,
0.001431,
0.001510,
0.001634,
0.001796,
0.001980,
0.002180,
0.002383,
0.002597,
0.002852,
0.003120,
0.003402,
0.003708,
0.004041,
0.004423,
0.004831,
0.005265,
0.005729,
0.006200,
0.006695,
0.007184,
0.007723,
0.008269,
0.008833,
0.009413,
0.010011,
0.010613,
0.011251,
0.011947,
0.012665,
0.013403,
0.014178,
0.014960,
0.015737,
0.016529,
0.017333,
0.018130,
0.018936,
0.019750,
0.020556,
0.021332,
0.022101,
0.025509,
0.029090,
0.032726,
0.036349,
0.039911,
0.043420,
0.046795,
0.049924,
0.052715,
0.055115,
0.057117,
0.058708,
0.059907,
0.062830,
0.065399,
0.067618,
0.069567,
0.071243,
0.072675,
0.073918,
0.075022,
0.076087,
0.077195,
0.078402,
0.079824,
0.081524,
0.083620,
0.086167,
0.089224,
0.092914,
0.097326,
0.102560,
0.108671,
0.115743,
0.123838,
0.133002,
0.143272,
0.154676,
0.167236,
0.180965,
0.195828,
0.211847,
0.229036,
0.247345,
0.266796,
0.287389,
0.309114,
0.331851,
0.355623,
0.380425,
0.406188,
0.432884,
0.460402,
0.488767,
0.517960,
0.547813,
0.578262,
0.609258,
0.640714,
0.672663,
0.705088,
0.737897,
0.771080,
0.804569,
0.838287,
0.872232,
0.906265,
0.940358,
0.974341,
1.008143,
1.041991,
1.075890,
1.109786,
1.143510,
1.177114,
1.210549,
1.243975,
1.277295,
1.310445,
1.343008,
1.375404,
1.407496,
1.439302,
1.470590,
1.501313,
1.531613,
1.561576,
1.590788,
1.619479,
1.647613,
1.675420,
1.702787,
1.729716,
1.755973,
1.781618,
1.806823,
1.831514,
1.855671,
1.879281,
1.902014,
2.798406,
2.942665,
3.014430,
3.001373,
3.065612,
3.090056,
3.082550,
2.976626,
3.067360,
2.931083,
2.635290,
2.369823,
2.177261,
1.820246,
1.557196,
1.301470,
1.184193,
1.159149,
1.123557,
1.141500,
1.090934,
1.056338,
1.015741,
0.940438,
0.918581,
0.879433,
0.845181,
0.794775,
0.806807,
0.772526,
0.758463,
0.772446,
0.789296,
0.740695,
0.755354,
0.781008,
0.808154,
0.833131,
0.852239,
0.872493,
0.807982,
0.759812,
0.730854,
0.678543,
0.643376,
0.607324,
0.583852,
0.568698,
0.557728,
0.544515,
0.560299,
0.569253,
0.579729,
0.561765,
0.570520,
0.585794,
0.608823,
0.620372,
0.630262,
0.644222,
0.664034,
0.670398,
0.713932,
0.680312,
0.644999,
0.598065,
0.552110,
0.520582,
0.485592,
0.451912,
0.425535,
0.409837,
0.397406,
0.388124,
0.383834,
0.374163,
0.380028,
0.364700,
0.362381,
0.350961,
0.410484,
0.435643,
0.498335,
0.465894,
0.452676,
0.410105,
0.356052,
0.316566,
0.274809,
0.241385,
0.218781,
0.244845,
0.286549,
0.343580,
0.420392,
0.488076,
0.568154,
0.550999,
0.616571,
0.609376,
0.667948,
0.715414,
0.782774,
0.839403,
0.901741,
0.957026,
1.009738,
1.062429,
1.112226,
1.154232,
1.191895,
1.220895,
1.224084,
1.211304,
1.180213,
1.132706,
1.084581,
1.035278,
0.994733,
0.957597,
0.925475,
0.902715,
0.880743,
0.866250,
0.852691,
0.837714,
0.816539,
0.793340,
0.759961,
0.723334,
0.680601,
0.635025,
0.586537,
0.540498,
0.498745,
0.460711,
0.431507,
0.409750,
0.390253,
0.371208,
0.350031,
0.324114,
0.292733,
0.259948,
0.232513,
0.212342,
0.196404,
0.186323,
0.178862,
0.169475,
0.158676,
0.148575,
0.138092,
0.128047,
0.120582,
0.118168,
0.119815,
0.123850,
0.132899,
0.172379,
0.217600,
0.262399,
0.305303,
0.345588,
0.384111,
0.427593,
0.470469,
0.511046,
0.552974,
0.596280,
0.638726,
0.684699,
0.733852,
0.781988,
0.829359,
0.875925,
0.921083,
0.966305,
1.013755,
1.061884,
1.115727,
1.174134,
1.232561,
1.287656,
1.335475,
1.376783,
1.412570,
1.447083,
1.483160,
1.521387,
1.562647,
1.603896,
1.646166,
1.692609,
1.740733,
1.793270,
1.846378,
1.898532,
1.950317,
1.622775,
1.652795,
1.703924,
1.763420,
1.825094,
1.880443,
1.924634,
1.938498,
1.991757,
1.985573,
2.050601,
2.107156,
2.175514,
2.192059,
2.257839,
2.316211,
2.381502,
2.419556,
2.440228,
2.583532,
2.483837,
2.468671,
2.472599,
2.509962,
2.549730,
2.570336,
2.621758,
2.638566,
2.666270,
2.638154,
2.691643,
2.705167,
2.768217,
2.756142,
2.792346,
2.822425,
2.821633,
2.794408,
2.732866,
2.708193,
2.570572,
2.465427,
2.384699,
2.341533,
2.299124,
2.249639,
2.210132,
2.172617,
2.134030,
2.088027,
2.089891,
2.056319,
2.070545,
2.040005,
2.053094,
2.068607,
2.083400,
2.085648,
2.074652,
2.118246,
0.759401,
0.628660,
0.574180,
0.570559,
0.578809,
0.585927,
0.560577,
0.575849,
0.571757,
0.553422,
0.619391,
0.578170,
0.549554,
0.533456,
0.558045,
0.607213,
0.616280,
0.551586,
0.545687,
0.890859,
0.445993,
0.337896,
0.315484,
0.335545,
0.384092,
0.423319,
0.418786,
0.422738,
0.414250,
0.385248,
0.368966,
0.312416,
0.281985,
0.262211,
0.237911,
0.205211,
0.173419,
0.124614,
0.107227,
0.273303,
0.082976,
0.073813,
0.079347,
0.086890,
0.088583,
0.096754,
0.111449,
0.133278,
0.157603,
0.192571,
0.223807,
0.265969,
0.298433,
0.333102,
0.382044,
0.424048,
0.465759,
0.529159,
0.570338,
0.619868,
0.539259,
0.520758,
0.520203,
0.516725,
0.511184,
0.503461,
0.500380,
0.489259,
0.477352,
0.468185,
0.497439,
0.525563,
0.513044,
0.530111,
0.552044,
0.511579,
0.512639,
0.554362,
0.571461,
0.545508,
0.517597,
0.476617,
0.475239,
0.461665,
0.485139,
0.482076,
0.486080,
0.474132,
0.495459,
0.458148,
0.474111,
0.444692,
0.511243,
0.494347,
0.443278,
0.472134,
0.471893,
0.565628,
0.649434,
0.691890,
0.700570,
0.708743,
0.715428,
0.720036,
0.723479,
0.726048,
0.725727,
0.720753,
0.714562,
0.706359,
0.698744,
0.691737,
0.682812,
0.671844,
0.663189,
0.653588,
0.643679,
0.634976,
0.628063,
0.621288,
0.615443,
0.611636,
0.609639,
0.608433,
0.609498,
0.611563,
0.616286,
0.624261,
0.635046,
0.647970,
0.661923,
0.676447,
0.691291,
0.705653,
0.719873,
0.736728,
0.754446,
0.774029,
0.794942,
0.814874,
0.832702,
0.851777,
0.872132,
0.894702,
0.920514,
0.948870,
0.980408,
1.012497,
0.381621,
0.363238,
0.387210,
0.443117,
0.411712,
0.424277,
0.397126,
0.367328,
0.373060,
0.338237,
0.297212,
0.291126,
0.275746,
0.316069,
0.262267,
0.212058,
0.186193,
0.218299,
0.184500,
0.278759,
0.179444,
0.124688,
0.102383,
0.098456,
0.095664,
0.085959,
0.083197,
0.097103,
0.079340,
0.075034,
0.090106,
0.048919,
0.070072,
0.085577,
0.056548,
0.064657,
0.057667,
0.062429,
0.156005,
0.184899,
0.135356,
0.105865,
0.087688,
0.092688,
0.090312,
0.081842,
0.088502,
0.112368,
0.104188,
0.109217,
0.134195,
0.082045,
0.103400,
0.123136,
0.093936,
0.104786,
0.088571,
0.076324,
0.113903,
0.177069,
0.077728,
0.060976,
0.046505,
0.046660,
0.040988,
0.034288,
0.034274,
0.042636,
0.036423,
0.036098,
0.045801,
0.030331,
0.031973,
0.035777,
0.031892,
0.035365,
0.035765,
0.036870,
0.048382,
