mse,average
0.107207,
0.109420,
0.111797,
0.114299,
0.116988,
0.119605,
0.122284,
0.124976,
0.127690,
0.130321,
0.132929,
0.135395,
0.137795,
0.140101,
0.142383,
0.144682,
0.146861,
0.148821,
0.150633,
0.152369,
0.154003,
0.155543,
0.156929,
0.158107,
0.159006,
0.159888,
0.160589,
0.160828,
0.160871,
0.160812,
0.160555,
0.160139,
0.159614,
0.159001,
0.158361,
0.157696,
0.156986,
0.156261,
0.155824,
0.155514,
0.155302,
0.155222,
0.155157,
0.155108,
0.155183,
0.155362,
0.155635,
0.155950,
0.156329,
0.156783,
0.157312,
0.157900,
0.158476,
0.159105,
0.159830,
0.160600,
0.161409,
0.162178,
0.162950,
0.163632,
0.164273,
0.164869,
0.165384,
0.165834,
0.166187,
0.166408,
0.166550,
0.166590,
0.166380,
0.165928,
0.165335,
0.164653,
0.163806,
0.162815,
0.161750,
0.160556,
0.159248,
0.157801,
0.156210,
0.154612,
0.152963,
0.151294,
0.149620,
0.147907,
0.146246,
0.144652,
0.143081,
0.141571,
0.140174,
0.138890,
0.137757,
0.136791,
0.135928,
0.135111,
0.134332,
0.133629,
0.133099,
0.132653,
0.132283,
0.132048,
0.131930,
0.131921,
0.132062,
0.132332,
0.132612,
0.132984,
0.133448,
0.134041,
0.134764,
0.135577,
0.136504,
0.137541,
0.138719,
0.140037,
0.141463,
0.142971,
0.144506,
0.146130,
0.147853,
0.149605,
0.151427,
0.153188,
0.154947,
0.156725,
0.158431,
0.160134,
0.161789,
0.163373,
0.164915,
0.166466,
0.168017,
0.169547,
0.171006,
0.172393,
0.173753,
0.175123,
0.176484,
0.177811,
0.179047,
0.180253,
0.181287,
0.182295,
0.183256,
0.184130,
0.184867,
0.185470,
0.185854,
0.186162,
0.186483,
0.186763,
0.186982,
0.187219,
0.187469,
0.187700,
0.188070,
0.188559,
0.322961,
0.451142,
0.592707,
0.740136,
0.857891,
0.967749,
1.086624,
1.192722,
1.285879,
1.369953,
1.431383,
1.473771,
1.527267,
1.581520,
1.605410,
1.641617,
1.664503,
1.676693,
1.679842,
1.690192,
1.698274,
1.693212,
1.704618,
1.694167,
1.698240,
1.698547,
1.689897,
1.681582,
1.692970,
1.700830,
1.713948,
1.720801,
1.749028,
1.767141,
1.790548,
1.803089,
1.845304,
1.869139,
1.905321,
1.941974,
1.978774,
2.017417,
2.048677,
2.095353,
2.126475,
2.182241,
2.219300,
2.265284,
2.314291,
2.348717,
2.405926,
2.441023,
2.504729,
2.558258,
2.605492,
2.657619,
2.718185,
2.781438,
2.834469,
2.892811,
2.938107,
2.981584,
3.037451,
3.086047,
3.136420,
3.194571,
3.252112,
3.328577,
3.385136,
3.449459,
3.504283,
3.569636,
3.628438,
3.676648,
3.737293,
3.816775,
3.879011,
3.941333,
4.016148,
4.077458,
4.151147,
4.220261,
4.267841,
4.328573,
4.382078,
4.460666,
4.515860,
4.571999,
4.638902,
4.700078,
4.777405,
4.848732,
4.899247,
4.958913,
5.030345,
5.095049,
5.152296,
5.184016,
5.236552,
5.288599,
5.047682,
4.960443,
5.091341,
5.012811,
4.750962,
4.609185,
4.553733,
4.550335,
4.455847,
4.584452,
4.514128,
4.924568,
5.065753,
4.934620,
5.111420,
5.304707,
5.452434,
5.685017,
5.717088,
5.531762,
5.494045,
5.759581,
5.151115,
5.500409,
5.089337,
4.652744,
4.219074,
4.555020,
4.335188,
4.324956,
4.241561,
4.346816,
4.233984,
4.027027,
4.029434,
4.192750,
4.138257,
4.292732,
4.134931,
4.060807,
4.049268,
3.949271,
3.987276,
4.118408,
4.183502,
4.210824,
4.284091,
4.140890,
4.108271,
4.322538,
4.691658,
5.046104,
5.002733,
4.840610,
4.904064,
5.358529,
5.603976,
6.012277,
6.081445,
6.251174,
5.532691,
5.627539,
5.539229,
6.072747,
5.810147,
6.127300,
6.379031,
6.276583,
6.454243,
6.950756,
6.961720,
7.333483,
6.954623,
6.814811,
6.894167,
6.617031,
6.530633,
6.271099,
6.162854,
6.456994,
6.340261,
6.216322,
6.012864,
5.931292,
5.986078,
5.874846,
5.630270,
5.401412,
5.376942,
5.431951,
5.603234,
5.730300,
5.875771,
5.507639,
5.670884,
5.761830,
5.243937,
4.842692,
4.802337,
4.515329,
4.394152,
4.269806,
4.127618,
4.018603,
3.931748,
3.849327,
3.768465,
3.709519,
3.679134,
3.664056,
3.638927,
3.580358,
3.564572,
3.563337,
3.563541,
3.567062,
3.581992,
3.606909,
3.621957,
3.642251,
3.672988,
3.695817,
3.732350,
3.754233,
3.779411,
3.808841,
3.838563,
3.870736,
3.895223,
3.918688,
3.938235,
3.964697,
3.976938,
3.993753,
4.004725,
4.008111,
4.011359,
4.008250,
4.000383,
3.998571,
3.984540,
3.977855,
3.953728,
3.931306,
3.894902,
3.864598,
3.819427,
3.776618,
3.731719,
3.681333,
3.639515,
3.581959,
3.516303,
3.461659,
3.403674,
3.348983,
3.304834,
3.264828,
