train_loss,valid_loss
1.218125,0.920993
0.975057,0.809198
0.787004,0.734053
0.692311,0.721049
0.662566,0.719405
0.649523,0.710747
0.645551,0.720230
0.651324,0.715924
0.651872,0.719612
0.653227,0.718291
0.647515,0.720588
0.645099,0.699730
0.648373,0.728545
0.652574,0.710659
0.641019,0.720357
0.641759,0.713613
0.644970,0.714214
0.641263,0.709021
0.641909,0.706452
0.641430,0.706770
