date,date1,date2,date3,date4,date5,OT,OT,OT
8.861004,7.346934,54.483428,4352.958396,0.051237,32.170324,8.115179,3.019105,-36.999099
8.909425,7.377587,54.489212,4348.418692,0.053262,32.081273,8.091479,3.012661,-37.000327
8.958324,7.408447,54.496841,4343.890367,0.055227,31.992100,8.067816,3.002653,-36.999427
9.009007,7.440924,54.503952,4339.374463,0.055837,31.902109,8.043845,2.994002,-37.000833
9.058946,7.473426,54.512232,4334.872045,0.055801,31.814424,8.018410,2.986410,-37.000232
9.106759,7.506048,54.518483,4330.384772,0.055694,31.726230,7.994216,2.977888,-36.999496
9.154711,7.535967,54.524185,4325.909570,0.053217,31.637214,7.971477,2.968993,-36.998606
9.204127,7.565477,54.530340,4321.446126,0.051954,31.549588,7.948392,2.959605,-36.998962
9.254076,7.596203,54.535380,4316.996089,0.049525,31.462414,7.925758,2.950554,-36.998730
9.304350,7.628121,54.541755,4312.562630,0.048034,31.375042,7.901777,2.940103,-36.996165
9.352821,7.659381,54.548416,4308.140508,0.045025,31.286978,7.878447,2.930140,-36.997274
9.401021,7.689328,54.553335,4303.731481,0.042411,31.200014,7.857891,2.921331,-36.998269
9.450496,7.719235,54.556976,4299.335949,0.038737,31.113338,7.838101,2.913490,-36.997859
9.497448,7.749049,54.560369,4294.953454,0.034899,31.026564,7.817896,2.903988,-37.000337
9.545706,7.777537,54.564693,4290.582872,0.029493,30.940849,7.797339,2.896312,-36.999127
9.594718,7.806924,54.568557,4286.224574,0.025934,30.854320,7.777835,2.888261,-36.998149
9.643652,7.836831,54.569974,4281.878460,0.022071,30.765796,7.757219,2.882815,-36.997300
9.692395,7.866149,54.570876,4277.545032,0.016705,30.681190,7.740074,2.875085,-37.000576
9.742871,7.894690,54.574232,4273.217444,0.041596,30.688370,7.720932,2.869889,-0.000886
9.791461,7.924670,54.582443,4268.894873,0.065421,30.696052,7.699576,2.862090,-0.002768
9.841591,7.954220,54.589948,4264.580320,0.089863,30.702615,7.675216,2.852838,-0.001892
9.890499,7.983625,54.601813,4260.273316,0.113488,30.710497,7.647938,2.844079,-0.001447
9.937803,8.014811,54.614993,4255.978454,0.136169,30.716606,7.617904,2.832828,-0.001052
9.986999,8.044624,54.630698,4251.693613,0.157114,30.722748,7.585093,2.820104,-0.000315
10.034873,8.074895,54.649852,4247.423995,0.177673,30.730136,7.550042,2.809772,0.000242
10.082873,8.105886,54.670554,4243.170234,0.197200,30.737963,7.515071,2.796943,0.001734
10.131972,8.133888,54.692680,4238.932541,0.216573,30.745517,7.475518,2.783597,0.003096
10.179827,8.163523,54.718687,4234.711939,0.235839,30.753203,7.433307,2.768038,0.003360
10.228057,8.192965,54.747003,4230.509282,0.255038,30.761153,7.390180,2.751778,0.001768
10.277932,8.222392,54.777330,4226.326677,0.269815,30.768953,7.346511,2.735312,0.002355
10.326620,8.252972,54.807020,4222.164624,0.285636,30.777191,7.300415,2.718444,0.001917
10.373727,8.281299,54.838649,4218.025718,0.299939,30.784605,7.252284,2.701449,0.001840
10.421726,8.310083,54.874337,4213.910431,0.313346,30.792412,7.204194,2.682897,0.003022
10.469999,8.337495,54.909717,4209.817930,0.325353,30.800977,7.155739,2.666078,0.003058
10.518319,8.366594,54.946266,4205.749148,0.335792,30.806122,7.104310,2.649378,0.002446
10.566790,8.395311,54.984628,4201.706534,0.344910,30.814110,7.053147,2.628621,0.001955
10.615085,8.424999,55.021877,4197.692019,0.355813,30.821143,7.001272,2.609413,0.001618
10.662256,8.455938,55.059889,4193.703989,0.365176,30.828969,6.949624,2.589571,0.001079
10.710320,8.484394,55.099450,4189.742884,0.370913,30.835151,6.898529,2.567899,0.002651
