mse,average
0.015954,
0.016067,
0.016060,
0.016141,
0.016321,
0.016833,
0.017348,
0.017948,
0.018689,
0.019519,
0.020422,
0.021542,
0.022935,
0.024498,
0.025976,
0.027344,
0.028620,
0.030032,
0.031382,
0.032503,
0.033548,
0.034456,
0.035387,
0.036052,
0.036449,
0.036767,
0.036831,
0.036561,
0.036124,
0.035566,
0.035318,
0.035113,
0.035162,
0.035490,
0.036010,
0.036426,
0.037098,
0.037479,
0.037368,
0.037142,
0.037175,
0.037273,
0.037249,
0.037090,
0.036838,
0.036679,
0.036683,
0.036966,
0.037533,
0.038238,
0.038249,
0.037904,
0.037083,
0.035810,
0.034111,
0.031730,
0.028969,
0.025902,
0.022778,
0.020028,
0.017371,
0.015082,
0.013067,
0.011397,
0.010023,
0.008942,
0.008086,
0.007388,
0.006859,
0.006419,
0.006128,
0.005976,
0.006023,
0.006233,
0.006511,
0.006811,
0.007092,
0.007350,
0.007534,
0.007667,
0.007820,
0.007936,
0.008032,
0.008158,
0.008373,
0.008686,
0.009123,
0.009819,
0.010783,
0.011928,
0.013217,
0.014601,
0.016001,
0.017175,
0.018390,
0.019532,
0.020556,
0.021651,
0.022740,
0.023611,
0.024157,
0.024457,
0.024495,
0.024409,
0.024277,
0.023888,
0.023478,
0.022904,
0.022346,
0.021829,
0.021468,
0.020967,
0.020431,
0.019971,
0.019537,
0.019256,
0.019027,
0.019002,
0.019034,
0.019044,
0.019098,
0.019156,
0.019105,
0.018841,
0.018646,
0.018452,
0.018308,
0.018137,
0.017800,
0.017472,
0.017199,
0.016924,
0.016806,
0.016604,
0.016471,
0.016445,
0.016524,
0.016751,
0.017059,
0.017457,
0.017960,
0.018460,
0.018747,
0.019279,
0.019997,
0.020589,
0.021116,
0.021481,
0.021637,
0.021789,
0.021833,
0.021726,
0.021556,
0.021381,
0.021192,
0.020982,
0.020716,
0.020438,
0.020091,
0.019842,
0.019764,
0.019652,
0.019585,
0.019400,
0.019215,
0.019050,
0.018906,
0.018731,
0.018629,
0.018536,
0.018635,
0.018920,
0.019344,
0.020003,
0.020611,
0.021263,
0.022187,
0.023207,
0.024242,
0.024909,
0.025455,
0.025686,
0.025598,
0.025414,
0.025171,
0.024774,
0.024226,
0.023551,
0.022702,
0.021799,
0.020936,
0.020109,
0.019452,
0.018901,
0.018397,
0.017928,
0.017579,
0.017407,
0.017310,
0.017243,
0.017341,
0.017551,
0.017788,
0.017980,
0.018187,
0.018477,
0.018911,
0.019427,
0.020075,
0.020795,
0.021590,
0.022384,
0.023138,
0.023961,
0.025013,
0.026103,
0.027245,
0.028655,
0.030173,
0.031718,
0.033025,
0.034052,
0.034876,
0.035345,
0.035435,
0.034915,
0.034161,
0.033366,
0.032842,
0.032231,
0.031313,
0.030419,
0.029455,
0.028583,
0.027610,
0.026526,
0.025363,
0.024570,
0.024068,
0.023769,
0.023475,
0.023127,
0.022542,
0.021908,
0.021427,
0.020918,
0.020266,
0.019594,
0.018832,
0.018133,
0.017508,
0.017017,
0.016685,
0.016507,
0.016253,
0.015966,
0.015794,
0.015676,
0.015643,
0.015574,
0.015707,
0.015936,
0.016171,
0.016448,
0.016878,
0.017425,
0.017983,
0.018546,
0.019291,
0.020139,
0.020965,
0.021623,
0.022287,
0.022950,
0.023191,
0.023155,
0.023036,
0.022854,
0.022546,
0.022300,
0.022356,
0.022544,
0.022959,
0.023641,
0.024488,
0.025427,
0.026337,
0.027667,
0.029026,
0.030202,
0.031298,
0.032370,
0.033397,
0.034053,
0.034738,
0.035124,
0.035529,
0.035968,
0.036294,
0.036439,
0.036757,
0.037402,
0.038072,
0.038434,
0.038681,
0.038977,
0.039354,
0.039757,
0.040161,
0.040584,
0.040919,
0.041317,
0.041994,
0.042967,
0.044142,
0.045399,
0.046641,
0.047766,
0.048997,
0.050617,
0.052499,
0.054621,
0.057064,
0.059708,
0.062641,
0.065427,
0.068465,
0.071961,
0.075776,
0.079843,
0.083736,
0.087135,
0.090522,
0.094070,
0.097241,
0.100080,
0.102639,
0.104579,
0.106730,
0.108340,
0.110136,
0.112285,
0.114225,
0.116213,
0.118834,
0.122132,
0.126041,
0.129590,
0.134841,
0.141600,
0.149995,
0.159136,
0.168679,
0.177910,
0.187673,
0.197706,
0.206631,
0.213613,
0.217762,
0.220157,
0.219995,
0.218818,
0.217405,
0.214773,
0.211896,
0.208738,
0.205192,
0.201085,
0.197040,
0.193507,
0.190882,
0.189368,
0.189883,
0.191328,
0.192827,
0.194334,
0.194726,
0.195973,
0.196887,
0.198195,
0.199522,
0.199683,
0.199195,
0.197311,
0.195091,
0.193375,
0.192536,
0.191866,
0.191352,
0.190520,
0.189683,
0.188252,
0.187120,
0.186245,
0.185612,
0.183874,
0.181832,
0.178251,
0.173599,
0.167105,
0.160173,
0.153759,
0.147505,
0.140650,
0.133806,
0.127433,
0.121524,
0.116827,
0.112847,
0.108894,
0.105202,
0.102383,
0.100404,
0.099117,
0.098156,
0.097185,
0.111811,
0.126303,
0.140445,
0.154166,
0.167377,
0.179906,
0.191909,
0.203299,
0.214160,
0.224401,
0.234039,
0.243026,
0.251546,
0.259532,
0.267053,
0.274078,
0.280544,
0.286637,
0.292241,
0.296833,
0.300529,
0.316775,
0.332052,
0.346530,
0.360627,
0.374543,
0.387994,
0.401343,
0.414727,
0.428393,
0.441784,
0.454957,
0.468144,
0.481141,
0.494745,
0.508444,
0.522197,
0.536025,
0.549604,
0.562945,
0.576167,
0.588661,
0.600584,
0.612340,
0.623553,
0.634224,
0.645394,
0.656262,
0.667136,
0.678582,
0.690347,
0.702333,
0.714087,
0.726273,
0.738618,
0.750703,
0.762269,
0.774229,
0.786821,
0.801140,
0.817534,
0.835236,
0.853988,
0.874136,
0.896091,
0.920453,
0.946847,
0.974892,
1.004258,
1.035254,
1.067694,
1.102329,
1.139216,
1.178261,
1.219529,
1.263209,
1.308770,
1.356274,
1.405679,
1.456511,
1.509023,
1.562985,
1.618408,
1.675895,
1.735525,
1.796364,
1.858944,
1.923007,
1.987814,
2.052858,
2.118418,
2.186072,
2.255579,
2.325273,
2.394952,
2.466301,
2.539248,
2.612339,
2.686069,
2.758894,
1.195357,
1.177882,
1.152465,
1.175702,
1.178733,
1.200960,
1.228860,
1.227920,
1.244073,
1.298917,
1.292816,
1.351855,
1.364733,
1.404341,
1.458861,
1.441442,
1.435104,
1.444810,
1.497821,
1.957391,
1.609798,
0.231027,
0.173936,
0.176424,
0.162577,
0.182773,
0.175067,
0.102319,
0.107127,
0.116103,
0.110706,
0.099569,
0.092507,
0.092651,
0.097666,
0.086314,
0.099546,
0.103959,
0.110161,
0.289455,
0.285084,
0.116673,
0.089015,
0.088535,
0.081204,
0.091395,
0.081527,
0.081871,
0.073081,
0.064885,
0.058147,
0.038993,
0.041694,
0.031866,
0.027013,
0.027258,
0.027625,
0.027072,
0.018684,
0.134232,
0.175805,
0.093437,
0.080413,
0.078984,
0.075011,
0.073476,
0.069932,
0.072265,
0.066270,
0.055245,
0.059107,
0.064946,
0.078617,
0.074145,
0.071891,
0.073152,
0.083681,
0.084507,
0.072654,
0.092908,
0.169942,
0.153165,
0.134210,
0.141214,
0.139190,
0.143906,
0.124748,
0.125833,
0.132926,
0.091076,
0.081019,
0.078009,
0.087668,
0.093537,
0.085908,
0.075721,
0.090071,
0.096720,
0.179633,
0.059985,
0.133046,
0.135256,
0.132659,
0.122126,
0.125401,
0.118983,
0.120176,
0.122817,
0.122207,
0.126156,
0.124787,
0.122800,
0.122875,
0.116865,
0.112123,
0.108348,
0.107723,
0.105401,
0.108439,
0.128255,
0.245235,
0.245212,
0.245508,
0.246176,
0.247344,
0.249152,
0.251461,
0.254250,
0.257848,
0.262301,
0.267680,
0.273937,
0.281140,
0.289289,
0.298455,
0.308644,
0.319984,
0.332445,
0.346068,
0.360755,
0.376692,
0.393762,
0.411653,
0.430257,
0.449693,
0.469870,
0.490459,
0.511406,
0.532723,
0.554187,
0.575998,
0.597649,
0.619497,
0.640876,
0.662210,
0.683410,
0.703942,
0.724674,
0.744715,
0.763972,
0.782692,
0.801262,
0.819533,
0.837384,
0.855721,
0.874748,
0.894256,
0.913864,
0.933693,
0.953532,
0.973097,
0.451285,
0.557410,
0.504396,
0.517024,
0.495658,
0.487687,
0.471993,
0.462600,
0.439123,
0.398377,
0.384002,
0.350436,
0.321352,
0.299443,
0.274974,
0.245951,
0.217906,
0.198988,
0.190866,
0.204455,
0.134533,
0.134051,
0.116037,
0.106405,
0.092922,
0.082731,
0.071111,
0.061439,
0.054399,
0.056229,
0.059503,
0.061999,
0.051716,
0.050729,
0.045399,
0.047741,
0.041768,
0.043283,
0.030082,
0.043497,
0.020081,
0.022819,
0.020946,
0.019955,
0.018766,
0.017728,
0.015874,
0.014023,
0.011699,
0.013043,
0.014910,
0.017277,
0.010426,
0.009124,
0.010072,
0.015569,
0.018419,
0.022887,
0.019678,
0.051030,
0.023346,
0.021485,
0.019816,
0.020726,
0.021056,
0.023255,
0.026477,
0.032661,
0.042623,
0.054752,
0.070752,
0.091139,
0.109793,
0.128023,
0.145832,
0.164954,
0.175104,
0.181304,
0.189553,
0.243326,
0.179589,
0.195491,
0.195538,
0.206179,
0.201840,
0.218774,
0.235453,
0.244989,
0.263903,
0.290542,
0.326028,
0.356462,
0.391252,
0.424016,
0.465079,
0.495579,
0.527738,
0.546942,
0.546604,
0.546939,
0.535917,
0.520782,
0.510275,
0.516701,
0.544856,
0.585696,
0.619843,
0.639946,
0.644154,
0.638652,
0.626665,
0.608485,
0.588367,
0.565473,
0.543821,
0.524493,
0.505216,
0.490387,
0.468578,
0.487546,
0.495309,
0.502680,
0.511914,
0.510866,
0.519390,
0.518626,
0.516967,
0.519396,
0.532993,
0.544134,
0.554816,
0.550546,
0.545041,
0.547872,
0.543968,
0.528224,
0.477210,
0.420391,
0.354113,
0.298673,
0.251613,
0.216257,
0.188067,
0.162996,
0.140526,
0.120321,
0.103567,
0.090226,
0.078257,
0.068514,
0.061016,
0.055221,
0.050954,
0.047828,
0.044806,
0.041607,
0.038386,
0.036045,
0.032833,
0.030646,
0.027945,
0.024645,
0.022029,
0.019278,
0.016936,
0.014921,
0.013156,
0.012362,
0.011848,
0.011626,
0.011663,
0.012086,
0.012735,
0.012863,
0.013678,
0.013707,
0.013309,
0.011129,
0.019773,
0.024967,
0.025024,
0.026561,
0.028171,
0.027720,
0.027591,
0.026358,
0.025253,
0.023976,
0.022694,
0.021968,
0.022106,
0.022147,
0.022460,
0.020944,
0.022184,
0.020726,
0.019189,
0.012449,
0.037885,
0.051273,
0.054174,
0.056915,
0.061262,
0.060928,
0.062191,
0.060664,
0.059158,
0.056365,
0.054188,
0.052705,
0.053218,
0.052672,
0.053065,
0.048093,
0.048885,
0.042633,
0.036388,
0.020471,
0.018787,
0.017261,
0.016622,
0.017269,
0.019960,
0.025043,
0.032500,
0.041718,
0.052844,
0.065989,
0.081623,
0.101149,
0.121397,
0.145208,
0.174146,
0.206384,
0.245370,
0.290638,
0.341493,
0.398331,
0.461352,
0.528737,
0.604080,
0.691711,
0.789454,
0.896663,
1.009797,
1.134467,
1.258257,
1.386537,
1.513908,
1.634003,
1.756934,
1.884763,
2.026937,
2.173014,
2.330072,
2.489652,
2.648289,
2.793464,
2.970906,
3.108573,
3.214048,
3.296508,
3.341336,
3.366901,
3.358562,
3.313421,
3.244447,
3.167910,
3.066779,
2.962465,
2.843516,
2.707423,
2.546479,
2.349312,
2.115549,
1.840047,
1.526302,
1.169231,
0.840205,
0.573581,
0.361106,
0.210081,
0.119480,
0.068030,
0.038798,
0.022322,
0.013441,
0.009433,
0.006756,
0.006079,
0.005702,
0.005364,
0.005918,
0.006387,
0.007138,
0.007758,
0.010531,
0.007916,
0.008855,
0.010959,
0.011631,
0.012333,
0.012738,
0.013782,
0.015706,
0.016172,
0.016813,
0.017550,
0.016852,
0.017461,
0.017561,
0.017361,
0.017227,
0.017461,
0.017228,
0.017387,
0.019541,
0.019690,
0.022206,
0.025317,
0.024983,
0.024091,
0.022869,
0.023334,
0.026300,
0.024995,
0.024597,
0.025348,
0.022579,
0.023240,
0.022959,
0.022563,
0.021841,
0.022872,
0.022012,
0.021455,
0.023876,
0.028931,
0.034482,
0.043154,
0.043199,
0.042435,
0.042288,
0.045708,
0.052580,
0.052739,
0.053637,
0.054719,
0.046919,
0.048781,
0.046821,
0.044362,
0.042996,
0.044615,
0.040287,
0.036916,
0.039032,
0.040363,
0.042163,
0.044250,
0.046305,
0.047895,
0.049586,
0.050780,
0.050858,
0.050277,
0.049293,
0.048034,
0.046283,
0.044067,
0.041628,
0.039215,
0.036605,
0.034299,
0.032586,
0.030911,
0.028989,
0.026842,
0.024287,
0.021595,
0.018702,
0.015447,
0.012213,
0.009152,
0.006658,
0.004828,
0.003773,
0.003430,
0.003672,
0.004425,
0.005664,
0.007426,
0.009532,
0.011929,
0.014425,
0.017082,
0.019679,
0.021979,
0.023944,
0.025212,
0.025918,
0.025696,
0.024661,
0.022758,
0.020314,
0.017709,
0.015109,
0.012663,
0.010662,
0.008995,
0.007837,
0.007137,
0.006778,
0.006709,
0.006959,
0.007482,
0.008218,
0.009086,
0.009907,
0.010750,
0.011620,
0.012504,
0.013370,
0.014195,
0.015100,
0.015940,
0.016767,
0.017503,
0.018009,
0.018262,
0.018437,
0.018506,
0.018592,
0.018571,
0.018522,
0.018466,
0.018493,
0.018578,
0.018841,
0.019124,
0.019331,
0.019622,
0.019972,
0.020410,
0.020881,
0.021287,
0.021585,
0.021821,
0.021912,
0.022054,
0.022124,
0.022086,
0.021970,
0.021844,
0.021720,
0.021549,
0.021320,
0.020987,
0.020699,
0.020421,
0.020181,
0.019949,
0.019894,
0.019871,
0.019894,
0.020019,
0.020181,
0.020355,
0.020578,
0.020870,
0.021196,
0.021482,
0.021674,
0.021835,
0.021968,
0.022118,
0.022166,
0.022096,
0.021939,
0.021735,
0.021393,
0.020936,
0.020434,
0.020072,
0.019685,
0.019393,
0.019213,
0.019149,
0.019126,
0.019222,
0.019468,
0.019681,
0.019790,
0.019680,
0.019535,
0.019416,
0.018995,
0.018623,
0.018286,
0.017952,
0.017648,
0.017529,
0.017375,
0.017361,
0.017442,
0.017590,
0.017716,
0.017788,
0.017880,
0.017828,
0.017741,
0.017641,
0.017381,
0.016931,
0.016345,
0.015654,
0.014948,
0.014304,
0.013721,
0.013189,
0.012652,
0.012076,
0.011523,
0.011081,
0.010822,
0.010686,
0.010574,
0.010518,
0.010528,
0.010566,
0.010669,
0.010841,
0.011022,
0.011301,
0.011582,
0.011906,
0.012262,
0.012632,
0.013013,
0.013418,
0.013879,
0.014493,
0.015152,
0.015844,
0.016656,
0.017431,
0.018112,
0.018732,
0.019484,
0.020448,
0.021318,
0.022026,
0.022528,
0.022877,
0.023170,
0.023422,
0.023438,
0.023246,
0.023146,
0.023000,
0.022857,
0.022836,
0.022742,
0.022562,
0.022357,
0.022189,
0.022008,
0.021808,
0.021735,
0.021762,
0.021827,
0.021858,
0.021819,
0.021728,
0.021606,
0.021396,
0.021221,
0.021067,
0.020871,
0.020645,
0.020386,
0.020096,
0.019870,
0.019676,
0.019475,
0.019269,
0.019098,
0.018929,
0.018788,
0.018764,
0.018778,
0.018730,
0.018731,
0.018686,
0.018552,
0.018378,
0.018181,
0.017986,
0.017799,
0.017616,
0.017493,
0.017431,
0.017363,
0.017321,
0.017237,
0.017170,
0.017077,
0.017049,
0.016956,
0.016861,
0.016695,
0.016497,
0.016352,
0.016215,
0.016136,
0.016081,
0.016098,
0.016186,
0.016359,
0.016576,
0.016944,
0.017270,
0.017618,
0.018000,
0.018446,
0.018910,
0.019438,
0.020122,
0.020797,
0.021522,
0.022130,
0.022710,
0.023307,
0.023914,
0.024477,
0.024843,
0.025182,
0.025393,
0.025525,
0.025658,
0.025746,
0.025821,
0.025918,
0.025951,
0.025979,
0.025998,
0.026027,
0.026086,
0.026168,
0.026280,
0.026442,
0.026561,
0.026734,
0.026913,
0.027113,
0.027309,
0.027463,
0.027753,
0.028131,
0.028491,
0.028803,
0.029128,
0.029478,
0.029929,
0.030438,
0.031097,
0.031839,
0.032564,
0.033225,
0.033861,
0.034493,
0.035206,
0.035953,
0.036506,
0.037131,
0.037718,
0.038120,
0.038153,
0.037784,
0.037388,
0.036912,
0.036307,
0.035663,
0.035073,
0.034476,
0.034019,
0.033624,
0.033253,
0.033021,
0.032918,
0.032706,
0.032458,
0.032370,
0.032392,
0.032487,
0.032591,
0.032549,
0.032448,
0.032392,
0.032367,
0.032328,
0.032545,
0.032784,
0.033152,
0.033653,
0.034257,
0.035020,
0.035988,
0.037063,
0.038137,
0.039290,
0.040633,
0.042142,
0.043611,
0.045093,
0.046589,
0.048038,
0.049456,
0.050800,
0.052057,
0.052921,
0.053687,
0.054661,
0.055984,
0.057671,
0.059440,
0.061312,
0.063202,
0.065170,
0.066903,
0.068425,
0.069519,
0.070478,
0.071365,
0.072133,
0.072618,
0.072626,
0.072273,
0.071560,
0.070706,
0.069307,
0.067645,
0.066018,
0.064489,
0.063221,
0.062236,
0.061485,
0.061050,
0.061027,
0.061337,
0.061758,
0.062510,
0.063375,
0.064303,
0.065398,
0.066413,
0.067530,
0.069025,
0.070864,
0.072928,
0.075368,
0.078020,
0.080833,
0.083809,
0.087110,
0.090724,
0.094736,
0.098819,
0.103009,
0.107575,
0.113110,
0.118988,
0.125387,
0.132563,
0.140066,
0.147825,
0.155345,
0.163071,
0.171244,
0.179816,
0.188896,
0.198437,
0.208393,
0.218843,
0.229971,
0.241401,
0.252480,
0.263734,
0.275353,
0.287604,
0.300172,
0.314039,
0.327906,
0.342665,
0.358355,
0.376245,
0.395463,
0.414432,
0.434236,
0.455383,
0.475886,
0.495053,
0.514214,
0.532049,
0.549874,
0.566802,
0.582670,
0.594808,
0.606439,
0.617581,
0.627763,
0.678921,
0.727269,
0.771451,
0.813498,
0.853221,
0.890430,
0.924754,
0.958462,
0.990822,
1.020485,
1.049689,
1.078565,
1.107238,
1.135372,
1.163517,
1.191142,
1.218713,
1.245831,
1.272485,
1.298754,
1.325008,
1.354209,
1.383340,
1.412180,
1.440871,
1.469072,
1.497095,
1.524926,
1.552497,
1.580032,
1.607593,
1.634476,
1.661098,
1.688548,
1.716714,
1.744850,
1.772791,
1.800807,
1.828871,
1.855911,
1.883031,
1.908610,
1.933604,
1.956727,
1.978451,
1.998525,
2.018053,
2.040408,
2.063058,
2.085450,
2.107843,
2.128615,
2.148312,
2.167367,
2.185713,
2.203007,
2.218857,
2.233856,
2.248234,
2.261981,
2.275596,
2.287503,
2.299043,
2.310054,
2.319327,
2.327901,
2.335470,
2.341669,
2.346348,
2.350329,
2.352818,
2.354267,
2.355681,
2.356679,
2.356828,
2.356720,
2.356145,
2.355074,
2.354020,
2.351911,
2.349740,
2.347189,
2.344545,
2.342436,
2.340881,
2.339950,
2.339789,
2.340803,
2.343004,
2.346700,
2.351724,
2.358325,
2.367124,
2.377899,
2.390814,
2.405476,
2.421929,
2.440525,
2.461306,
2.484064,
0.367909,
0.245041,
0.266943,
0.267906,
0.294558,
0.373382,
0.347935,
0.329860,
0.412101,
0.349993,
0.403919,
0.363300,
0.393777,
0.412330,
0.472945,
0.416220,
0.463628,
0.505614,
0.429002,
0.535156,
0.334403,
0.066789,
0.154236,
0.179443,
0.191420,
0.138705,
0.143460,
0.154125,
0.106474,
0.146369,
0.199516,
0.179898,
0.170271,
0.176442,
0.244776,
0.201630,
0.206817,
0.214620,
0.224657,
0.229755,
0.133114,
0.139950,
0.092107,
0.121293,
0.106092,
0.120389,
0.136076,
0.197345,
0.223916,
0.249525,
0.279528,
0.312622,
0.430866,
0.418941,
0.426953,
0.375060,
0.430223,
0.408389,
0.358469,
0.342658,
0.117505,
0.099262,
0.052451,
0.092730,
0.065741,
0.055065,
0.041101,
0.063314,
0.075986,
0.073664,
0.071445,
0.095258,
0.055210,
0.035952,
0.054006,
0.052583,
0.042542,
0.036497,
0.048946,
0.184814,
0.049919,
0.112107,
0.088879,
0.107209,
0.132557,
0.103244,
0.105855,
0.111589,
0.065157,
0.088808,
0.097034,
0.145105,
0.145881,
0.219347,
0.273685,
0.206140,
0.115011,
0.092208,
0.105357,
0.088016,
0.080285,
0.117108,
0.144500,
0.157444,
0.174014,
0.181059,
0.193585,
0.179344,
0.171858,
0.188522,
0.204371,
0.222664,
0.192089,
0.203492,
0.187367,
0.194321,
0.180532,
0.230284,
0.233230,
0.202135,
0.114636,
0.116708,
0.123185,
0.133294,
0.143820,
0.147744,
0.152640,
0.158146,
0.162323,
0.166013,
0.168671,
0.171111,
0.170497,
0.163735,
0.153624,
0.150643,
0.150976,
0.150538,
0.151750,
0.154090,
0.156927,
0.160020,
0.165529,
0.179980,
0.200127,
0.215872,
0.227849,
0.240675,
0.256535,
0.271346,
0.280291,
0.283550,
0.285931,
0.287940,
0.289128,
0.285199,
0.281787,
0.285713,
0.298193,
0.304184,
0.302375,
0.298423,
0.297373,
0.309664,
0.328378,
0.337732,
0.330908,
0.320819,
0.314478,
0.310381,
0.303663,
0.102129,
0.108426,
0.094944,
0.082389,
0.079195,
0.072824,
0.074431,
0.068897,
0.066826,
0.056791,
0.056497,
0.056231,
0.061421,
0.069259,
0.084750,
0.107555,
0.157014,
0.162553,
0.189952,
0.202468,
0.216620,
0.229090,
0.259547,
0.285420,
0.310416,
0.338948,
0.372500,
0.400938,
0.436923,
0.456082,
0.484027,
0.496206,
0.465929,
0.412153,
0.346425,
0.322883,
0.324478,
0.320612,
0.343684,
0.359611,
0.312437,
0.248263,
0.227348,
0.206506,
0.192573,
0.198956,
0.220444,
0.230306,
0.240157,
0.219824,
0.220049,
0.211833,
0.200530,
0.171813,
0.148812,
0.125173,
0.122508,
0.108766,
0.144067,
0.173523,
0.091254,
0.050304,
0.057102,
0.062313,
0.080186,
0.110775,
0.148062,
0.158205,
0.159982,
0.139825,
0.145309,
0.135021,
0.145937,
0.151769,
0.157454,
0.164530,
0.198372,
0.224522,
0.306794,
0.403001,
0.266886,
0.222385,
0.216318,
0.197280,
0.198872,
0.217737,
0.256940,
0.273821,
0.299012,
0.304706,
0.331739,
0.348577,
0.380043,
0.394799,
0.384539,
0.359663,
0.328619,
0.302226,
0.354590,
0.508370,
0.512624,
0.518274,
0.525499,
0.546710,
0.573830,
0.602247,
0.626598,
0.649079,
0.659953,
0.660959,
0.657762,
0.650673,
0.641601,
0.634258,
0.643343,
0.654761,
0.666338,
0.674314,
0.355716,
0.366761,
0.388171,
0.418231,
0.453123,
0.484273,
0.524283,
0.556744,
0.600226,
0.614188,
0.653328,
0.677633,
0.683594,
0.657475,
