0,1,2,3,4,5,6,7,8
0.13552139497509494,0.6064066638073098,0.14241393618641454,-0.1097317661755868,-0.3234040331528109,0.2215547112855978,-0.38133041039318577,-0.38133041039318494,-0.5721830472218842
0.13882038527867416,0.6103201246938638,0.1341618175590717,-0.11303688366166782,-0.3492035011303765,0.22236018740806943,-0.3595425900092196,-0.359542590009219,0.2782031879242024
0.14211372469101718,0.6142295881739964,0.12570936482471395,-0.11635862822178572,-0.3735718142126349,0.22316628696407212,-0.336921649863402,-0.3369216498634017,0.2782031879242024
0.14540367356861875,0.6181350542477074,0.11706892734610164,-0.11969800704009774,-0.39644450596286046,0.22397363338713785,-0.3135065052900854,-0.3135065052900853,0.2782031879242024
0.14868684137673735,0.6220378553838042,0.10825559878883172,-0.12305600169438252,-0.417795789806363,0.22478160324373467,-0.2893383865698385,-0.28933838656983807,0.2782031879242024
0.15196661865011407,0.6259366591134797,0.09928172851566643,-0.12643355108512472,-0.43753541273172675,0.22559081996739408,-0.2644610929407096,-0.2644610929407106,0.2782031879242024
0.15524074503225502,0.6298327979055407,0.09016103804078343,-0.12983158557735058,-0.4556375881642616,0.226400660124585,-0.23892102507731486,-0.23892102507731425,0.2782031879242024
0.15850922052315974,0.6337249392911808,0.08090862102978069,-0.13325098432333202,-0.4720249563798967,0.22721112371530705,-0.21276720542953378,-0.21276720542953417,0.2782031879242024
0.16177317530107588,0.6376130832703992,0.07153957114825615,-0.13669257526258696,-0.4866717308039418,0.22802283417309166,-0.18605128480421868,-0.18605128480421848,0.2782031879242024
0.16503260936600295,0.6414972298431959,0.06206898206180485,-0.1401571692637155,-0.4995263382870168,0.22883516806440782,-0.15882753360070884,-0.15882753360070845,0.2782031879242024
0.16828639253969424,0.6453787114783789,0.0525133195874431,-0.1436455259825653,-0.5105500989670861,0.22964812538925547,-0.13115281613582777,-0.13115281613582802,0.2782031879242024
0.17153452482214934,0.649254863238333,0.042884933087932155,-0.14715832825585154,-0.5197043329821144,0.2304623295811653,-0.10308654654963637,-0.10308654654963677,0.2782031879242024
0.17477813639161582,0.6531283500606726,0.03320303268312211,-0.15069625892029093,-0.5269761470447566,0.23127715720660666,-0.07469062488505078,-0.07469062488505221,0.2782031879242024
0.17801609706984609,0.6569978394765913,0.023482712038609937,-0.15425989838709186,-0.5323268612929772,0.2320926082655795,-0.046029352020332905,-0.046029352020332814,0.2782031879242024
0.18124953703508773,0.6608633314860883,0.013739064819993603,-0.15784978439016867,-0.5357306891520863,0.23290868275808346,-0.01716932230577418,-0.017169322305774202,0.2782031879242024
0.18447732610909318,0.6647248260891642,0.003989928995705816,-0.1614664205215988,-0.5371747373347387,0.23372538068411894,0.011820707094979357,0.011820707094980433,0.2782031879242024
0.18769946429186285,0.6685823232858182,-0.005749601768656441,-0.16511020794795367,-0.5366590058409344,0.2345427020436855,0.040869970943432296,0.0408699709434324,0.2782031879242024
0.1909159515833963,0.6724371555448585,-0.015461689504660456,-0.16878150515850876,-0.534157708095983,0.23536064683678357,0.06990587528943298,0.06990587528943334,0.2782031879242024
