0,1,2,3,4,5,6,7,8
11.85181,9.40923,48.27877,3849.51226,-0.12462000000000001,34.4852,5.651495423106842,2.105330744901248,0.0
11.89427,9.43904,48.26463,3846.38933,-0.15596,34.49394,5.653555168967998,2.1060980544297045,0.0
11.9367,9.46884,48.24736,3843.27249,-0.18734000000000003,34.50271,5.658128880090224,2.1078018821643165,0.0
11.97908,9.49862,48.22694,3840.16034,-0.21870999999999996,34.51151,5.6652154979222455,2.110441833766881,0.0
12.02143,9.52839,48.20339,3837.05147,-0.25,34.52035,5.674812713390872,2.1140170490468813,0.0
12.06373,9.55815,48.17672,3833.94444,-0.28116,34.52922,5.68691691744705,2.118526183538584,0.0
12.106,9.5879,48.14695,3830.83781,-0.31215,34.53812,5.701523131093956,2.123967382434667,0.0
12.14823,9.61763,48.11412,3827.73015,-0.34288,34.54706,5.718624915088247,2.1303382469475585,0.0
12.19042,9.64735,48.07824,3824.61998,-0.37333,34.55603,5.7382142595430174,2.1376357931836334,0.0
12.23258,9.67706,48.03937,3821.50584,-0.40342,34.56504,5.760281453708505,2.145856403633101,0.0
12.27469,9.70676,47.99754,3818.38625,-0.43309,34.57407,5.7848149362933,2.154995771410713,0.0
12.31676,9.73644,47.9528,3815.25973,-0.46231,34.58314,5.811801126744054,2.165048837403024,0.0
12.3588,9.76611,47.9052,3812.12478,-0.491,34.59224,5.841224238014887,2.176009720520059,0.0
12.4008,9.79577,47.85481,3808.9799,-0.51912,34.60138,5.873066071459613,2.18787164128728,0.0
12.44275,9.82541,47.8017,3805.82361,-0.54661,34.61054,5.9073057945964,2.200626839057069,0.0
12.48467,9.85505,47.74592,3802.6544,-0.57341,34.61974,5.943919702672135,2.214266483185181,0.0
12.52655,9.88466,47.68755,3799.47078,-0.59948,34.62897,5.982880965078741,2.228780578564153,0.0
12.56839,9.91427,47.62669,3796.27123,-0.62475,34.63824,6.024159357893983,2.2441578659877117,0.0
12.61019,9.94386,47.5634,3793.05428,-0.64917,34.64753,6.0677209839977095,2.260385717886713,0.0
12.65195,9.97344,47.49779,3789.81843,-0.6727,34.65686,6.113527982472507,2.277450030073243,0.0
12.69367,10.00301,47.42995,3786.56222,-0.69528,34.66621,6.161538229214012,2.295335110210071,0.0
12.73535,10.03256,47.35998,3783.28417,-0.71687,34.6756,6.211705030960497,2.314023563828632,0.0
12.77698,10.0621,47.28799,3779.98283,-0.7374,34.68502,6.263976815223982,2.3334961788201998,0.0
12.81858,10.09163,47.21408,3776.65678,-0.75684,34.69446,6.318296818914116,2.353731809440089,0.0
12.86014,10.12114,47.13837,3773.3046,-0.77513,34.70394,6.374602778743428,2.3747072609754736,0.0
12.90165,10.15064,47.06098,3769.92491,-0.79223,34.71345,6.43282662681503,2.3963971763437875,0.0
12.94312,10.18012,46.98203,3766.51634,-0.80811,34.72299,6.492894195132104,2.4187739260147394,0.0
12.98455,10.20959,46.90166,3763.07758,-0.8227,34.73255,6.554724933053957,2.441807502755256,0.0
13.02594,10.23904,46.81998,3759.60733,-0.83598,34.74215,6.61823164205465,2.465465422820093,0.0
13.06729,10.26848,46.73714,3756.10435,-0.84791,34.75177,6.68332023240938,2.489712635311113,0.0
13.10859,10.2979,46.65328,3752.56743,-0.8584399999999999,34.76142,6.749889506705537,2.5145114415294527,0.0
13.14984,10.32732,46.56833,3748.99589,-0.87153,34.80607,6.81802001681815,2.5398918491680096,12.999999778243907
13.19103,10.35676,46.48225,3745.38895,-0.88319,34.85115,6.887792636403955,2.565883985791831,12.999999778243907
13.23215,10.3862,46.39519,3741.74537,-0.89339,34.89665,6.95909705846081,2.592446759140268,12.999999778243907
13.27322,10.41565,46.30728,3738.06394,-0.90209,34.9426,7.031814595818336,2.6195359551195048,12.999999778243907
13.31422,10.44511,46.21868,3734.34353,-0.90925,34.989,7.105818375654501,2.6471043102651115,12.999999778243907
13.35515,10.47458,46.12955,3730.58306,-0.91486,35.03585,7.180973234544887,2.675101472645129,12.999999778243907
13.39602,10.50406,46.04004,3726.78154,-0.91887,35.08317,7.257135669179063,2.7034739835006207,12.999999778243907
13.43683,10.53356,45.95031,3722.93803,-0.9212799999999999,35.13095,7.334153848887962,2.732165281912455,12.999999778243907
13.47757,10.56306,45.86051,3719.05169,-0.9220600000000001,35.1792,7.411867695974141,2.761115734726437,12.999999778243907
13.51825,10.59257,45.77082,3715.12177,-0.92119,35.22794,7.490109039546769,2.790262693860888,12.999999778243907
13.55885,10.62209,45.68138,3711.14759,-0.91866,35.27715,7.568701848156766,2.819540582969361,12.999999778243907
13.59939,10.65162,45.59237,3707.1286,-0.91447,35.32685,7.647462546008572,2.84888101523784,12.999999778243907
