train_loss,valid_loss
0.640925,0.717576
0.618538,0.679878
0.591354,0.675939
0.555082,0.622988
0.513521,0.638261
0.473371,0.721470
0.448796,0.580151
0.432400,0.502673
0.415186,0.517329
0.405235,0.507500
0.399799,0.465278
0.392602,0.503458
0.388997,0.507302
0.383834,0.490484
0.378214,0.508641
0.377046,0.469209
0.375959,0.507277
0.374841,0.483595
0.372128,0.477648
0.372174,0.495822
