avg w-distance,each dim w-distance
0.202636,0.237789
0.202636,0.252020
0.202636,0.139879
0.202636,0.170450
0.202636,0.181601
0.202636,0.205365
0.202636,0.198439
0.202636,0.198439
0.202636,0.239746
