mse,average
0.441925,
0.454259,
0.460021,
0.468194,
0.483712,
0.499808,
0.509671,
0.527176,
0.541501,
0.558379,
0.585404,
0.606676,
0.623631,
0.644856,
0.675879,
0.694531,
0.714109,
0.739020,
0.763924,
0.784835,
0.809723,
0.838033,
0.869257,
0.903385,
0.924571,
0.951529,
0.979489,
1.010350,
1.035184,
1.067125,
1.096736,
1.120752,
1.152005,
1.180702,
1.209468,
1.236481,
1.251669,
1.275166,
1.294305,
1.317227,
1.340948,
1.362183,
1.391578,
1.411149,
1.425589,
1.445592,
1.457743,
1.478183,
1.486699,
1.497535,
1.506317,
1.525972,
1.549511,
1.566288,
1.575657,
1.592348,
1.593764,
1.616172,
1.627344,
1.642025,
1.674869,
1.697727,
1.716721,
1.747232,
1.762002,
1.779832,
1.813820,
1.830714,
1.861994,
1.899098,
1.939314,
1.985204,
2.037589,
2.080877,
2.142818,
2.181509,
2.213802,
2.273672,
2.326323,
2.381011,
2.434712,
2.498166,
2.550645,
2.615535,
2.670871,
2.722732,
2.777900,
2.833798,
2.885745,
2.938598,
2.987140,
3.027080,
3.067490,
3.105409,
3.138716,
3.176190,
3.205163,
3.237864,
3.266521,
3.287487,
3.304443,
3.326587,
3.293120,
3.272178,
3.253045,
3.272404,
3.240755,
3.231347,
3.240361,
3.185503,
3.190499,
3.126520,
3.106764,
3.137317,
3.062756,
3.018896,
2.984452,
2.935737,
2.915943,
2.912239,
2.905918,
2.865186,
2.903886,
2.863440,
2.900043,
2.925956,
3.049008,
2.906387,
2.942559,
2.938084,
2.969284,
2.948253,
2.918962,
2.954378,
2.918364,
2.873601,
2.883190,
2.882684,
2.919635,
2.986494,
2.961652,
3.017100,
3.011841,
2.952094,
2.942745,
2.961955,
2.959157,
2.973080,
3.005299,
3.042690,
3.035492,
3.023886,
3.009435,
3.029907,
3.049621,
3.027183,
3.040394,
3.113356,
3.115919,
3.174486,
3.074820,
3.086946,
3.018446,
3.033704,
2.964215,
2.989779,
2.954562,
2.896021,
2.943868,
2.928685,
2.896400,
2.906528,
2.782022,
2.728453,
2.703190,
2.717810,
2.628154,
2.571169,
2.520331,
2.455590,
2.445418,
2.394908,
2.465261,
2.475870,
2.368412,
2.382578,
2.396788,
2.407694,
2.357147,
2.250026,
2.216578,
2.181982,
2.175430,
2.184757,
2.193260,
2.228353,
2.289239,
2.320506,
2.285984,
2.339449,
2.366794,
2.397685,
2.431767,
2.469172,
2.510320,
2.555342,
2.603987,
2.655097,
2.707628,
2.761721,
2.818855,
2.878921,
2.939460,
3.000803,
3.061868,
3.121532,
3.181301,
3.240774,
3.298326,
3.353403,
3.408112,
3.461629,
3.513488,
3.563194,
3.610324,
3.654591,
3.695414,
3.731992,
3.764685,
3.793844,
3.821039,
3.846388,
3.868608,
3.888264,
3.906006,
3.925167,
3.946981,
3.954449,
3.976359,
3.968719,
3.989506,
4.025134,
4.030140,
4.018213,
4.023817,
4.038467,
4.067946,
4.068106,
4.031858,
4.019767,
4.026147,
4.016707,
3.998459,
3.968079,
3.957858,
3.912029,
3.873997,
3.859845,
3.814830,
3.809526,
3.756465,
3.727532,
3.697997,
3.669906,
3.643091,
3.606779,
3.581976,
3.548523,
3.534727,
3.502420,
3.480347,
3.468171,
3.436120,
3.413944,
3.383152,
3.346249,
3.333390,
3.299747,
3.289440,
3.244651,
3.218289,
3.168885,
3.134722,
3.076095,
3.031355,
2.998477,
2.957260,
2.942640,
2.902499,
2.846979,
2.826937,
2.781395,
2.743087,
2.719046,
2.690680,
2.629713,
2.607967,
2.560042,
2.500451,
2.445704,
2.412148,
2.369592,
2.330620,
2.269530,
2.207181,
2.138453,
2.085884,
2.013888,
1.953545,
1.909997,
1.843466,
1.772622,
1.703668,
1.638874,
1.575739,
1.529694,
1.466242,
1.419772,
1.380076,
1.367650,
1.341842,
1.263470,
1.217257,
1.178783,
1.150405,
1.109641,
1.054151,
1.023749,
1.024260,
0.997886,
0.963262,
0.935665,
0.906204,
0.905609,
0.913085,
0.912162,
0.958948,
0.970697,
1.037442,
1.048450,
1.018095,
1.114135,
1.124550,
1.100815,
1.106885,
1.120141,
1.169084,
1.117196,
1.080976,
1.086304,
1.103794,
1.105424,
1.081396,
1.117109,
1.126438,
1.170914,
1.210232,
1.289136,
1.219828,
1.262517,
1.215139,
1.217823,
1.210025,
1.196516,
1.177925,
1.151799,
1.139222,
1.156060,
1.106890,
1.073518,
1.046913,
1.028309,
1.010054,
0.996610,
0.971582,
0.950784,
0.921103,
0.896481,
0.869372,
0.854143,
0.848014,
0.822551,
0.804347,
0.776989,
0.750756,
0.741342,
0.729287,
0.710864,
0.689094,
0.660823,
0.648313,
0.648187,
0.632504,
0.618633,
0.593195,
0.578296,
0.562999,
0.553496,
0.540915,
0.524994,
0.520672,
0.507727,
0.496428,
0.498334,
0.499729,
0.502491,
0.501523,
0.503611,
0.493396,
0.490234,
0.495325,
0.492303,
0.500172,
0.504925,
0.507649,
0.513971,
0.503165,
0.497404,
0.491162,
0.493450,
0.484121,
0.487633,
0.487451,
0.492674,
0.484522,
0.492768,
0.488751,
0.489566,
0.492213,
0.461632,
0.455566,
0.452126,
0.430449,
0.418579,
0.408453,
0.401702,
0.390441,
0.379362,
0.368229,
0.356403,
0.344472,
0.332471,
0.320291,
0.308407,
0.295743,
0.282577,
0.270716,
0.260176,
0.249998,
0.240243,
0.231537,
0.224105,
0.216910,
0.210036,
0.204160,
0.198672,
0.193954,
0.190315,
0.187973,
0.186923,
0.187357,
0.189515,
0.193362,
0.199045,
0.206000,
0.213884,
0.222338,
0.231510,
0.241349,
0.251850,
0.262598,
0.273552,
0.284745,
0.295757,
0.306568,
0.317125,
0.326732,
0.335546,
0.343700,
0.351359,
0.358825,
0.365990,
0.372623,
0.379059,
0.385129,
0.391325,
0.397079,
0.402798,
0.407642,
0.411383,
0.414673,
0.417464,
0.419472,
0.421441,
0.422883,
0.423680,
0.423961,
0.423888,
0.423648,
0.423544,
0.423409,
0.423135,
0.422781,
0.422268,
0.421499,
0.420027,
0.418737,
0.417537,
0.414492,
0.410396,
0.406159,
0.401311,
0.396415,
0.391901,
0.387949,
0.384884,
0.382070,
0.380012,
0.379021,
0.379429,
0.380663,
0.382393,
0.384690,
0.387197,
0.389749,
0.392999,
0.396770,
0.401078,
0.405420,
0.410429,
0.414715,
0.418555,
0.421529,
0.423882,
0.425280,
0.426631,
0.427444,
0.427425,
0.426191,
0.424020,
0.421494,
0.418669,
0.415285,
0.410379,
0.405214,
0.399875,
0.394276,
0.388283,
0.381517,
0.373740,
0.365339,
0.356842,
0.347841,
0.338321,
0.328201,
0.318021,
0.308376,
0.298423,
0.288749,
0.279873,
0.271927,
0.264985,
0.259205,
0.254202,
0.249211,
0.244629,
0.240527,
0.236982,
0.234159,
0.231979,
0.230101,
0.228261,
0.226823,
0.226026,
0.225877,
0.226469,
0.227805,
0.229778,
0.232237,
0.235323,
0.238968,
0.243039,
0.247373,
0.252024,
0.257094,
0.262447,
0.268134,
0.274133,
0.280377,
0.286721,
0.293076,
0.299432,
0.305128,
0.310589,
0.316019,
0.321179,
0.326258,
0.331074,
0.335727,
0.340308,
0.344755,
0.349371,
0.353855,
0.358225,
0.362496,
0.366423,
0.370155,
0.373843,
0.377538,
0.381119,
0.384458,
0.387756,
0.390912,
0.393813,
0.396080,
0.397988,
0.399709,
0.401285,
0.402785,
0.404115,
0.405239,
0.406114,
0.407080,
0.407889,
0.408264,
0.408069,
0.407638,
0.407150,
0.406710,
0.406212,
0.405853,
0.405805,
0.406032,
0.406589,
0.407439,
0.408400,
0.409622,
0.411105,
0.412707,
0.414259,
0.415616,
0.417002,
0.418274,
0.419580,
0.420909,
0.422272,
0.423653,
0.424944,
0.426299,
0.427529,
0.427910,
0.427266,
0.426263,
0.424815,
0.422794,
0.420203,
0.439816,
0.471674,
0.489515,
0.504204,
0.543019,
0.566613,
0.581506,
0.604006,
0.633501,
0.660548,
0.691143,
0.722943,
0.743638,
0.775048,
0.812538,
0.838676,
0.864326,
0.894258,
0.924485,
0.948873,
0.970545,
1.002847,
1.023250,
1.057237,
1.076057,
1.099970,
1.124127,
1.152542,
1.170374,
1.181174,
1.190337,
1.210383,
1.218136,
1.225954,
1.240784,
1.256833,
1.261220,
1.263653,
1.266174,
1.270083,
1.278770,
1.278974,
1.288490,
1.283163,
1.286808,
1.272006,
1.273315,
1.275596,
1.275251,
1.277416,
1.275540,
1.283371,
1.274450,
1.274221,
1.287376,
1.308323,
1.321433,
1.336963,
1.352897,
1.357008,
1.376727,
1.400769,
1.413944,
1.428021,
1.441885,
1.466594,
1.489248,
1.498221,
1.513475,
1.528126,
1.557362,
1.561604,
1.572636,
1.602194,
1.620037,
1.628863,
1.650926,
1.662842,
1.670320,
1.679998,
1.677403,
1.689498,
1.705807,
1.713151,
1.729152,
1.738774,
1.765183,
1.768106,
1.763115,
1.765368,
1.752584,
1.753245,
1.776105,
1.789372,
1.788553,
1.786555,
1.797405,
1.809819,
1.816797,
1.820928,
1.787879,
1.777722,
1.771583,
1.773226,
1.621204,
1.664592,
1.526290,
1.510347,
1.530124,
1.466202,
1.484627,
1.414539,
1.395490,
1.451762,
1.340575,
1.366238,
1.407928,
1.423613,
1.407338,
1.314109,
1.297939,
1.306091,
1.300474,
1.347709,
1.329591,
1.306169,
1.352735,
1.320991,
1.317303,
1.332648,
1.345715,
1.358237,
1.389093,
1.398196,
1.426316,
1.438604,
1.468861,
1.545828,
1.522288,
1.543137,
1.587998,
1.598337,
1.622733,
1.672733,
1.737489,
1.740459,
1.770188,
1.855404,
1.761391,
1.756871,
1.779255,
1.814364,
1.844926,
1.814954,
1.829254,
1.848467,
1.890881,
1.855988,
1.860873,
1.846735,
1.714790,
1.778017,
1.673005,
1.743614,
1.696369,
1.689094,
1.733753,
1.670526,
1.704671,
1.761936,
1.741622,
1.804830,
1.671826,
1.630410,
1.629386,
1.712567,
1.626710,
1.646508,
1.660297,
1.716825,
1.686413,
1.686583,
1.729984,
1.734044,
1.668352,
1.705631,
1.765752,
1.743186,
1.710147,
1.633831,
1.618534,
1.590512,
1.634605,
1.608308,
1.678349,
1.680613,
1.656527,
1.667514,
1.644259,
1.651781,
1.636626,
1.640064,
1.655533,
1.637640,
1.617337,
1.614493,
1.597705,
1.641741,
1.640010,
1.667608,
1.713646,
1.701623,
1.716979,
1.676096,
1.702347,
1.662285,
1.660854,
1.627931,
1.633285,
1.618825,
1.575896,
1.587259,
1.620418,
1.609429,
1.626681,
1.588406,
1.583096,
1.532436,
1.524216,
1.508640,
1.483165,
1.465404,
1.464346,
1.461505,
1.457478,
1.466009,
1.443857,
1.451109,
1.439981,
1.416890,
1.385271,
1.410438,
1.456008,
1.490377,
1.490639,
1.502304,
1.524423,
1.575410,
1.711423,
1.672023,
1.558442,
1.503304,
1.408044,
1.409370,
1.336081,
1.304444,
1.258355,
1.220941,
1.195546,
1.175369,
1.172372,
1.174320,
1.140229,
1.152647,
1.119312,
1.114122,
1.089262,
1.103970,
1.054504,
1.109056,
1.060519,
1.035797,
0.992347,
0.989513,
0.954416,
0.938169,
0.924250,
0.898992,
0.856638,
0.864585,
0.847846,
0.828834,
0.830629,
0.824152,
0.818124,
0.827986,
0.810807,
0.801785,
0.784117,
0.794048,
0.815564,
0.815095,
0.817399,
0.819201,
0.825055,
0.817077,
0.825115,
0.827295,
0.825900,
0.826899,
0.824510,
0.839155,
0.847486,
0.833157,
0.835597,
0.843217,
0.833597,
0.830580,
0.836058,
0.851465,
0.860856,
0.873567,
0.874025,
0.874006,
0.888368,
0.899984,
0.907807,
0.923247,
0.908907,
0.918829,
0.917071,
0.934810,
0.916482,
0.918605,
0.931031,
0.952598,
0.961708,
0.971767,
1.017701,
0.997982,
0.976133,
0.979692,
0.996861,
1.005117,
1.028754,
1.019046,
1.049677,
1.024055,
0.956270,
0.985827,
0.990169,
0.986654,
0.987792,
1.003063,
0.991403,
1.011536,
1.014310,
1.014836,
1.018462,
1.023746,
1.027465,
1.033402,
1.037874,
1.037816,
1.039586,
1.041043,
1.040971,
1.045612,
1.046320,
1.051494,
1.055545,
1.056142,
1.055502,
1.055299,
1.034266,
1.023720,
1.015795,
1.016395,
1.008097,
1.001024,
1.009269,
0.986339,
0.977722,
0.972930,
0.966664,
0.980669,
0.976806,
0.941363,
0.940484,
0.909682,
0.907817,
0.904300,
0.897053,
0.863781,
0.890697,
0.881984,
0.909676,
0.939859,
0.998602,
0.941707,
0.974161,
0.969109,
0.990096,
1.006789,
0.955258,
0.970220,
0.946191,
0.894802,
0.883914,
0.859618,
0.898922,
0.958621,
0.915301,
0.943826,
0.913055,
0.862728,
0.851184,
0.860400,
0.853314,
0.848958,
0.876397,
0.903790,
0.903901,
0.883698,
0.873028,
0.880342,
0.893123,
0.888068,
0.900434,
0.938127,
0.942516,
0.970002,
0.931905,
0.942360,
0.927429,
0.942804,
0.921084,
0.939975,
0.937747,
0.918824,
0.955604,
0.963023,
0.960764,
0.984524,
0.941893,
0.934421,
0.938313,
0.955519,
0.933419,
0.926540,
0.921791,
0.917765,
0.920198,
0.910369,
0.947916,
0.961419,
0.930089,
0.946460,
0.957801,
0.964142,
0.951640,
0.911512,
0.899527,
0.886029,
0.880323,
0.885549,
0.883182,
0.892772,
0.911772,
0.921179,
0.906077,
0.922959,
0.922791,
0.922775,
0.922956,
0.923298,
0.923767,
0.924382,
0.925091,
0.925947,
0.926952,
0.928063,
0.929260,
0.930530,
0.931909,
0.933403,
0.934981,
0.936640,
0.938352,
0.940149,
0.942025,
0.943981,
0.945932,
0.947961,
0.950063,
0.952198,
0.954369,
0.956568,
0.958805,
0.961098,
0.963443,
0.965782,
0.968080,
0.970302,
0.972425,
0.974538,
0.976563,
0.978558,
0.980944,
0.978671,
0.979894,
0.974436,
0.978449,
0.990077,
0.989061,
0.982555,
0.980078,
0.985045,
0.995724,
0.995998,
0.981963,
0.978451,
0.981483,
0.976665,
0.967041,
0.960544,
0.959121,
0.942074,
0.928865,
0.926524,
0.912454,
0.914300,
0.898888,
0.888404,
0.882529,
0.878111,
0.875904,
0.866494,
0.858583,
0.847801,
0.848063,
0.836501,
0.833968,
0.828921,
0.818057,
0.811509,
0.800780,
0.787814,
0.786273,
0.774736,
0.775727,
0.761723,
0.754925,
0.736533,
0.729224,
0.710036,
0.699070,
0.689785,
0.678299,
0.679607,
0.668232,
0.648094,
0.641327,
0.630008,
0.621240,
0.619316,
0.617025,
0.603193,
0.603814,
0.598727,
0.588635,
0.583655,
0.584456,
0.578987,
0.579908,
0.571215,
0.560541,
0.548723,
0.543440,
0.528819,
0.519956,
0.517992,
0.508077,
0.493671,
0.486120,
0.470051,
0.458089,
0.450513,
0.438036,
0.428480,
0.417552,
0.418335,
0.415251,
0.389480,
0.376111,
0.367184,
0.354141,
0.341328,
0.321442,
0.309079,
0.310139,
0.300692,
0.282869,
0.269997,
0.256638,
0.252759,
0.251069,
0.240372,
0.248624,
0.244887,
0.257472,
0.254942,
0.229722,
0.250977,
0.241065,
0.219253,
0.209290,
0.202180,
0.210065,
0.182129,
0.166086,
0.162627,
0.161911,
0.156591,
0.151327,
0.156039,
0.158467,
0.162733,
0.170037,
0.186504,
0.173196,
0.185208,
0.179488,
0.186457,
0.183400,
0.179192,
0.176618,
0.174245,
0.172625,
0.182279,
0.176663,
0.174490,
0.179142,
0.181929,
0.189528,
0.197624,
0.184611,
0.175230,
0.172696,
0.168713,
0.167167,
0.157495,
0.154495,
0.147035,
0.146381,
0.145493,
0.141938,
0.151182,
0.148784,
0.143647,
0.144626,
0.138620,
0.145285,
0.143275,
0.132540,
0.123220,
0.116547,
0.111819,
0.111007,
0.113861,
0.102974,
0.101268,
0.099137,
0.088251,
0.082693,
0.082671,
0.083357,
0.085089,
0.082729,
0.084759,
0.079040,
0.078634,
0.080813,
0.081676,
0.086817,
0.087661,
0.092033,
0.094697,
0.090480,
0.085927,
0.083984,
0.083174,
0.081747,
0.082681,
0.085691,
0.086603,
0.086307,
0.091882,
0.094045,
0.098655,
0.102520,
0.093856,
0.094967,
0.099512,
0.093186,
0.093962,
0.094994,
0.097375,
0.097114,
0.096681,
0.096060,
0.095196,
0.094170,
0.092966,
0.091688,
0.090273,
0.088752,
0.087169,
0.085466,
0.083703,
0.081917,
0.080102,
0.078321,
0.076655,
0.075147,
0.073858,
0.072612,
0.071506,
0.070650,
0.069925,
0.069307,
0.068796,
0.068431,
0.068247,
0.068186,
0.068352,
0.068580,
0.068976,
0.069608,
0.070387,
0.071328,
0.072487,
0.073831,
0.075415,
0.077076,
0.078714,
0.080518,
0.082411,
0.084388,
0.086529,
0.088892,
0.091361,
0.093894,
0.096502,
0.099209,
0.101934,
0.104779,
0.107590,
0.110286,
0.112919,
0.115528,
0.118064,
0.120482,
0.122884,
0.125257,
0.127604,
0.129919,
0.132201,
0.134378,
0.136473,
0.138483,
0.140398,
0.142230,
0.143831,
0.145123,
0.145952,
0.146619,
0.147132,
0.147431,
0.147423,
0.147369,
0.147280,
0.147028,
0.146721,
0.146319,
0.145764,
0.145092,
0.144432,
0.143741,
0.142963,
0.142247,
0.141602,
0.141023,
0.140547,
0.140174,
0.139904,
0.139696,
0.139484,
0.139351,
0.139300,
0.139334,
0.139505,
0.139810,
0.140122,
0.140495,
0.140905,
0.141370,
0.141881,
0.142451,
0.143013,
0.143592,
0.144205,
0.144757,
0.145273,
0.145734,
0.146165,
0.146523,
0.146812,
0.147034,
0.147212,
0.147341,
0.147389,
0.147330,
0.147160,
0.146845,
0.146463,
0.145990,
0.145388,
0.144761,
0.144020,
0.143225,
0.142338,
0.141423,
0.140443,
0.139449,
0.138418,
0.137403,
0.136352,
0.135273,
0.134223,
0.133287,
0.132422,
0.131651,
0.130962,
0.130421,
0.130013,
0.129701,
0.129457,
0.129329,
0.129275,
0.129256,
0.129336,
0.129538,
0.129923,
0.130457,
0.131078,
0.131790,
0.132632,
0.133471,
0.134395,
0.135504,
0.136754,
0.138166,
0.139754,
0.141477,
0.143313,
0.145317,
0.147450,
0.149676,
0.152037,
0.154519,
0.157080,
0.159746,
0.162484,
0.165323,
0.168199,
0.170962,
0.173737,
0.176500,
0.179177,
0.181854,
0.184493,
0.187088,
0.189644,
0.192170,
0.194648,
0.197012,
0.199335,
0.201593,
0.203789,
0.205954,
0.208081,
0.210141,
0.212105,
0.213999,
0.215774,
0.217462,
0.219025,
0.220428,
0.221603,
0.222512,
0.223314,
0.224064,
0.224766,
0.225330,
0.225857,
0.226353,
0.226810,
0.227274,
0.227906,
0.228567,
0.229272,
0.229927,
0.230514,
0.231140,
0.231799,
0.232430,
0.233025,
0.233626,
0.234205,
0.234787,
0.235385,
0.235980,
0.236576,
0.237204,
0.237797,
0.238304,
0.238745,
0.239090,
0.239406,
0.239686,
0.239918,
0.240127,
0.240309,
0.240423,
0.240452,
0.240402,
0.240278,
0.240081,
0.239855,
0.239555,
0.239202,
0.238776,
0.238298,
0.237778,
0.237216,
0.236621,
0.236021,
0.235384,
0.234730,
0.234007,
0.233296,
0.232621,
0.231939,
0.231254,
0.230597,
0.229935,
0.229322,
0.228761,
0.228240,
0.227783,
0.227362,
0.227042,
0.226754,
0.226494,
0.226295,
0.226192,
0.226198,
0.226310,
0.226531,
0.226867,
0.227309,
0.227841,
0.228505,
0.229259,
0.230097,
0.231030,
0.232051,
0.233148,
0.234319,
0.235602,
0.236968,
0.238374,
0.239860,
0.241406,
0.243008,
0.244698,
0.246464,
0.248273,
0.250137,
0.252014,
0.253904,
0.255800,
0.257670,
0.259564,
0.261422,
0.263264,
0.265107,
