mse,average
0.062735,
0.064640,
0.066422,
0.068302,
0.069082,
0.069764,
0.070870,
0.072057,
0.073403,
0.074667,
0.075850,
0.077200,
0.078488,
0.080530,
0.083129,
0.086201,
0.089561,
0.092950,
0.095675,
0.097999,
0.099588,
0.100658,
0.100943,
0.100321,
0.099408,
0.098401,
0.098142,
0.097866,
0.097797,
0.098371,
0.098916,
0.098978,
0.098648,
0.098219,
0.097898,
0.098237,
0.099082,
0.099389,
0.102765,
0.106998,
0.110821,
0.115794,
0.118262,
0.119985,
0.120164,
0.118977,
0.117560,
0.115422,
0.112966,
0.110614,
0.108378,
0.106431,
0.102941,
0.099447,
0.097189,
0.096234,
0.095472,
0.095056,
0.094876,
0.094828,
0.092668,
0.089279,
0.083641,
0.078882,
0.076542,
0.075030,
0.075243,
0.077139,
0.079867,
0.083501,
0.087290,
0.093138,
0.099772,
0.107080,
0.112889,
0.117260,
0.118141,
0.118058,
0.116799,
0.113821,
0.108489,
0.102208,
0.096880,
0.091774,
0.088271,
0.086189,
0.084605,
0.083513,
0.083427,
0.083482,
0.083433,
0.084287,
0.085681,
0.087674,
0.090346,
0.092304,
0.094049,
0.096622,
0.099438,
0.103052,
0.106892,
0.110964,
0.115485,
0.121345,
0.128142,
0.135932,
0.144824,
0.155218,
0.167581,
0.182102,
0.198560,
0.217229,
0.238916,
0.262800,
0.289253,
0.315833,
0.343659,
0.373209,
0.406684,
0.439833,
0.473049,
0.505939,
0.538416,
0.565829,
0.588510,
0.608619,
0.626649,
0.643136,
0.657974,
0.668751,
0.674640,
0.680273,
0.686115,
0.688899,
0.691690,
0.697332,
0.691195,
0.685373,
0.680226,
0.674044,
0.668339,
0.664970,
0.663223,
0.661373,
0.661905,
0.662616,
0.663002,
0.657995,
0.652925,
0.649896,
0.639347,
0.630144,
0.624908,
0.622481,
0.621617,
0.619666,
0.617511,
0.615308,
0.612295,
0.606893,
0.601124,
0.597357,
0.594861,
0.592217,
0.586189,
0.577196,
0.564525,
0.549063,
0.532315,
0.515847,
0.499391,
0.484027,
0.470133,
0.458472,
0.447398,
0.436979,
0.427568,
0.419070,
0.412109,
0.406479,
0.402999,
0.400736,
0.400458,
0.402144,
0.405966,
0.411970,
0.421217,
0.434260,
0.451199,
0.488812,
0.530680,
0.577051,
0.627537,
0.681485,
0.737426,
0.797895,
0.860997,
0.926323,
0.991832,
1.058142,
1.126712,
1.196840,
1.268142,
1.338723,
1.410523,
1.484708,
1.561235,
1.639893,
1.719881,
1.801045,
1.880272,
1.959887,
2.037255,
2.110291,
2.183612,
2.258543,
2.332477,
2.406015,
2.478486,
2.550742,
2.620697,
2.685908,
2.749995,
2.812056,
2.869299,
2.920998,
2.970387,
3.013136,
3.053721,
3.090931,
3.127068,
3.160506,
3.192343,
3.222236,
3.251691,
3.280590,
2.140142,
2.008694,
1.904855,
1.993059,
2.060417,
2.077118,
1.911202,
2.108590,
2.201694,
2.491542,
2.730603,
2.910221,
2.740039,
2.929456,
2.754920,
2.770209,
2.710536,
2.248565,
2.146819,
2.314188,
2.198529,
2.177277,
2.084530,
2.052473,
2.030516,
2.022389,
1.902763,
1.848066,
1.842846,
1.882035,
2.022745,
1.907348,
1.887124,
1.914747,
1.846653,
1.778690,
1.796779,
1.688791,
1.641026,
1.675147,
1.908060,
2.054233,
1.918195,
1.893315,
1.836981,
1.879275,
1.794979,
1.716472,
1.722548,
1.751524,
1.853950,
1.797448,
1.801604,
0.522013,
0.714659,
0.589648,
0.433864,
0.506553,
0.423550,
0.435337,
0.535696,
0.702756,
0.582175,
0.675954,
0.724322,
0.786795,
0.879656,
0.995270,
1.114647,
0.964339,
0.896073,
0.836845,
1.018786,
0.977791,
1.029976,
1.040483,
1.075832,
1.203358,
0.883498,
0.684018,
0.385781,
0.612639,
0.566414,
0.657460,
0.647692,
0.632521,
0.675554,
0.607495,
0.636574,
0.664842,
0.674002,
1.009850,
0.779593,
0.832521,
0.743761,
0.699621,
0.675573,
0.526878,
0.519005,
0.512432,
0.533871,
0.740962,
0.749327,
0.818595,
0.827609,
0.686325,
0.684496,
0.628810,
0.614738,
0.689234,
0.703024,
0.984917,
0.794887,
0.949647,
0.912535,
0.801574,
0.814047,
0.847648,
0.877604,
0.916905,
0.834931,
0.847411,
0.740495,
0.812683,
0.847042,
0.820109,
0.918959,
1.114116,
1.233411,
0.994980,
0.932892,
1.094121,
0.902087,
0.980840,
1.026048,
1.115775,
1.085022,
1.157612,
1.138229,
1.249446,
1.304943,
1.337131,
1.225743,
1.316224,
1.317301,
1.283688,
0.027315,
0.049591,
0.105962,
0.069200,
0.083119,
0.046346,
0.077896,
0.060352,
0.089783,
0.087371,
0.108865,
0.100393,
0.096401,
0.094848,
0.129514,
0.155053,
0.166420,
0.198502,
0.199665,
0.451058,
0.287824,
0.311818,
0.320433,
0.323248,
0.321515,
0.294557,
0.290361,
0.324149,
0.340810,
0.391191,
0.429164,
0.485929,
0.538881,
0.558015,
0.595351,
0.618548,
0.621367,
0.618356,
0.534724,
0.898430,
0.778817,
0.826180,
0.752810,
0.742666,
0.836886,
0.827753,
0.830525,
0.935570,
0.940657,
1.060163,
1.060749,
1.107085,
1.175226,
1.212529,
1.199153,
1.186342,
1.150003,
1.102741,
1.006092,
1.540452,
1.487885,
1.584584,
1.536102,
1.377906,
1.490834,
1.625395,
1.598700,
1.890880,
1.764588,
1.999677,
2.025093,
1.963140,
1.919313,
1.853664,
1.728220,
1.752691,
1.840420,
1.674972,
1.558626,
2.150099,
2.129409,
2.123751,
2.094632,
2.171822,
2.233729,
2.080456,
1.942799,
2.239362,
1.804761,
2.178780,
2.636801,
2.280761,
2.350071,
2.367801,
2.235127,
2.276158,
2.541432,
2.452638,
2.891552,
1.680943,
1.685210,
1.690459,
1.704937,
1.719404,
1.741717,
1.767780,
1.791193,
1.811235,
1.858687,
1.871659,
1.872792,
1.887254,
1.905998,
1.926195,
1.946820,
1.969783,
0.335441,
0.312842,
0.339965,
0.329685,
0.364681,
0.388951,
0.325136,
0.338717,
0.430240,
0.402178,
0.423375,
0.515429,
0.502845,
0.563803,
0.517989,
0.564326,
0.678071,
0.660512,
0.747732,
1.400445,
0.994523,
1.004601,
0.976155,
0.928505,
0.862254,
0.767243,
0.706056,
0.645716,
0.671934,
0.634763,
0.691004,
0.695726,
0.634336,
0.656630,
0.613837,
0.608060,
0.647027,
0.627550,
0.583489,
0.969140,
0.746458,
0.766349,
0.751171,
0.777748,
0.771311,
0.782143,
0.835459,
0.857106,
0.837700,
0.826987,
0.898097,
0.924259,
0.923245,
0.994746,
0.979630,
0.955091,
0.950564,
0.944111,
0.888873,
1.135444,
1.037651,
0.987248,
0.993289,
1.029944,
1.046073,
1.039130,
1.026718,
1.064091,
1.012259,
1.027231,
1.097335,
1.096005,
1.096364,
1.156491,
1.152373,
1.155160,
1.065633,
1.084057,
1.134927,
1.330510,
1.610344,
1.340464,
1.229076,
1.127571,
1.330067,
1.383429,
1.354724,
1.630852,
1.427233,
1.536277,
1.763234,
1.793983,
1.671939,
1.703685,
1.685291,
1.765561,
1.537824,
1.940917,
2.053796,
2.724332,
2.730775,
2.720155,
2.699203,
2.710054,
2.730675,
2.808547,
2.840530,
2.798806,
2.761431,
2.801049,
2.823623,
2.843983,
2.842435,
2.725595,
2.767809,
2.778121,
2.774270,
2.766889,
2.732585,
2.723783,
2.742485,
2.759904,
2.744981,
2.712197,
2.720590,
2.717633,
2.719118,
2.734264,
2.768377,
2.806045,
2.819841,
2.808911,
2.800978,
2.792774,
2.782562,
2.834273,
2.783938,
2.749826,
2.710535,
2.663991,
2.643807,
2.604464,
2.537097,
2.473763,
2.434130,
2.409367,
2.405132,
2.403381,
2.374707,
2.314127,
2.259574,
2.229960,
2.203024,
2.162135,
2.122946,
2.096174,
2.074965,
2.047702,
2.026579,
2.035705,
2.024673,
1.987312,
1.948370,
1.919176,
1.905718,
1.905977,
1.914567,
1.839875,
1.727793,
1.623975,
1.550703,
1.489012,
1.431263,
1.379715,
1.335284,
1.295223,
1.251131,
1.218396,
1.189380,
1.182971,
1.181607,
1.146906,
1.130592,
1.101706,
1.071580,
1.039693,
1.003107,
0.973771,
0.937397,
0.898291,
0.860102,
0.829402,
0.801621,
0.770026,
0.728566,
0.698518,
0.672765,
0.646264,
0.621662,
0.604375,
0.586688,
0.579485,
0.577136,
0.583894,
0.592141,
0.608422,
0.640103,
0.643746,
0.623305,
0.603056,
0.591311,
0.592446,
0.642055,
0.644203,
0.632968,
0.626484,
0.628179,
0.627935,
0.625543,
0.630435,
0.627260,
0.649628,
0.653624,
0.656195,
0.676439,
0.701394,
0.765640,
0.830963,
0.835068,
0.849631,
0.823801,
0.788942,
0.786114,
0.789804,
0.801803,
0.799353,
0.532498,
0.556118,
0.517554,
0.515773,
0.526023,
0.541128,
0.602554,
0.606592,
0.648888,
0.743797,
0.743900,
0.740434,
0.743196,
0.779176,
0.793846,
0.770287,
0.733330,
0.712286,
0.668884,
0.611684,
0.567160,
0.577593,
0.498722,
0.428235,
0.415456,
0.441183,
0.454902,
0.458315,
0.416622,
0.339046,
0.359139,
0.376304,
0.426692,
0.492575,
0.593509,
0.602626,
0.617864,
0.699101,
0.663898,
0.625035,
0.601688,
0.630494,
0.570159,
0.513585,
0.451849,
0.409491,
0.299016,
0.236491,
0.219273,
0.217297,
0.239812,
0.223713,
0.187769,
0.166063,
0.160469,
0.141397,
0.120887,
0.107162,
0.050265,
0.048326,
0.038977,
0.111211,
0.084139,
0.075480,
0.074697,
0.108519,
0.090400,
0.067227,
0.086152,
0.105112,
0.138477,
0.144016,
0.155683,
0.173582,
0.177071,
0.173989,
0.152779,
0.145154,
0.080707,
0.070678,
0.173742,
0.168697,
0.132960,
0.117802,
0.122102,
0.143194,
0.130867,
0.093824,
0.103027,
0.123213,
0.133121,
0.136313,
0.111723,
0.149760,
0.088610,
0.089501,
0.090243,
0.126631,
0.110425,
0.013949,
0.018767,
0.025040,
0.033577,
0.042411,
0.048691,
0.054745,
0.061123,
0.064227,
0.063225,
0.057997,
0.051163,
0.043816,
0.036937,
0.034900,
0.033887,
0.033262,
0.032345,
0.031327,
0.032755,
0.036773,
0.045538,
0.055184,
0.062575,
0.069012,
0.084729,
0.112998,
0.139682,
0.149923,
0.148504,
0.139656,
0.127368,
0.114506,
0.101654,
0.086914,
0.072720,
0.060181,
0.050213,
0.045128,
0.042044,
0.042372,
0.048287,
0.056733,
0.076292,
0.125035,
0.213752,
0.264288,
0.293432,
0.313661,
0.323552,
0.331327,
0.334223,
0.322640,
0.292742,
0.241977,
0.184648,
0.137059,
0.107733,
0.086733,
0.076271,
0.072887,
0.077518,
0.088732,
0.097606,
0.099428,
0.112237,
0.126410,
0.134883,
0.136050,
0.127065,
0.115072,
0.103614,
0.092247,
0.080897,
0.073869,
0.070044,
0.070556,
0.072989,
0.076538,
0.082547,
0.088552,
0.093598,
0.096940,
0.097090,
0.097388,
0.099996,
0.106245,
0.111783,
0.118310,
0.123960,
0.125098,
0.123515,
0.119151,
0.110178,
0.103999,
0.102739,
0.101827,
0.099816,
0.094927,
0.088255,
0.081070,
0.073805,
0.065659,
0.058242,
0.052928,
0.049546,
0.047211,
0.044658,
0.043177,
0.042552,
0.041900,
0.040932,
0.039279,
0.037614,
0.036568,
0.036523,
0.037361,
0.038479,
0.038890,
0.038329,
0.037097,
0.036147,
0.035180,
0.034417,
0.034174,
0.034541,
0.036122,
0.039958,
0.048056,
0.060140,
0.070312,
0.076497,
0.079973,
0.081718,
0.082564,
0.082312,
0.079702,
0.075660,
0.071142,
0.067276,
0.063683,
0.060528,
0.059228,
0.058337,
0.058800,
0.058903,
0.058785,
0.057322,
0.055873,
0.055493,
0.056419,
0.059723,
0.065703,
0.073048,
0.081090,
0.085974,
0.085583,
0.081391,
0.075901,
0.070178,
0.064126,
0.058393,
0.053090,
0.047498,
0.042103,
0.037301,
0.034214,
0.033452,
0.035062,
0.037782,
0.040247,
0.046364,
0.056618,
0.073440,
0.089545,
0.092748,
0.086295,
0.076652,
0.066164,
0.056369,
0.047867,
0.040812,
0.035716,
0.031742,
0.028292,
0.025269,
0.022435,
0.020515,
0.019253,
0.019436,
0.021271,
0.023720,
0.024872,
0.024118,
0.023006,
0.021045,
0.019449,
0.018699,
0.018727,
0.019579,
0.021544,
0.024181,
0.027521,
0.030787,
0.033391,
0.036063,
0.038552,
0.040776,
0.043690,
0.046862,
0.049053,
0.052564,
0.055409,
0.058793,
0.061244,
0.062782,
0.065186,
0.066641,
0.067839,
0.068236,
0.067596,
0.066729,
0.065732,
0.062985,
0.060062,
0.057961,
0.057088,
0.058925,
0.061830,
0.063921,
0.065468,
0.066508,
0.067873,
0.069509,
0.072433,
0.075682,
0.079447,
0.083675,
0.085719,
0.087173,
0.087678,
0.088248,
0.090096,
0.092558,
0.095753,
0.099197,
0.102622,
0.106613,
0.109497,
0.112200,
0.114158,
0.115305,
0.114495,
0.112669,
0.109264,
0.104738,
0.100488,
0.096457,
0.093065,
0.089893,
0.086752,
0.084580,
0.082231,
0.079748,
0.077784,
0.076860,
0.075349,
0.073713,
0.071214,
0.066242,
0.060410,
0.056333,
0.052761,
0.049344,
0.045919,
0.044040,
0.042728,
0.041793,
0.041040,
0.040160,
0.039374,
0.038074,
0.036723,
0.034766,
0.032258,
0.029342,
0.026483,
0.024439,
0.022757,
0.021084,
0.019483,
0.018201,
0.017052,
0.016204,
0.015815,
0.015803,
0.016036,
0.016457,
0.015964,
0.015006,
0.014021,
0.013237,
0.012439,
0.011465,
0.010215,
0.008846,
0.007749,
0.007179,
0.006712,
0.006281,
0.005811,
0.005480,
0.005243,
0.005124,
0.005216,
0.005580,
0.005998,
0.006382,
0.006844,
0.007456,
0.008251,
0.009252,
0.010546,
0.012203,
0.013919,
0.015640,
0.017387,
0.019559,
0.021540,
0.023141,
0.024377,
0.025513,
0.026596,
0.027811,
0.029242,
0.030662,
0.032134,
0.033694,
0.035016,
0.036734,
0.039090,
0.042400,
0.046706,
0.051422,
0.057548,
0.064145,
0.071073,
0.077559,
0.083921,
0.089652,
0.094977,
0.100203,
0.104760,
0.109300,
0.114636,
0.120293,
0.125773,
0.131255,
0.136543,
0.142569,
0.150500,
0.159575,
0.168934,
0.176505,
0.181719,
0.185409,
0.187547,
0.187201,
0.185863,
0.184390,
0.183392,
0.182672,
0.183357,
0.187720,
0.198052,
0.211190,
0.224353,
0.237331,
0.251432,
0.264072,
0.276288,
0.286371,
0.296363,
0.307638,
0.313733,
0.320523,
0.326659,
0.331835,
0.336661,
0.343362,
0.350912,
0.358083,
0.365103,
0.370476,
0.373101,
0.373128,
0.373690,
0.432196,
0.487929,
0.535447,
0.579625,
0.616792,
0.646050,
0.676344,
0.707499,
0.741328,
0.775859,
0.810703,
0.845680,
0.879960,
0.913184,
0.944527,
0.972722,
0.997521,
1.019240,
1.037395,
1.053093,
1.066918,
1.080125,
1.095371,
1.112688,
1.132927,
1.155975,
1.181839,
1.210907,
1.242990,
1.276592,
1.311663,
1.344628,
1.376749,
1.408253,
1.438072,
1.465891,
1.491304,
1.513328,
1.530728,
1.545551,
1.560673,
1.573966,
1.587070,
1.600450,
1.618987,
1.637661,
1.654479,
1.673176,
1.691333,
1.709744,
1.727554,
1.746403,
1.765459,
1.808141,
1.848013,
1.884148,
1.916132,
1.942560,
1.963785,
1.980691,
1.991224,
1.997043,
2.002616,
2.009690,
2.016050,
2.025507,
2.036791,
2.049011,
2.061044,
2.073202,
2.085879,
2.102257,
2.122051,
2.146024,
2.172647,
2.201545,
2.231761,
2.264240,
2.298740,
2.333995,
2.368487,
2.404163,
2.439171,
2.473609,
2.508135,
2.542335,
2.575621,
2.610335,
2.648244,
2.687385,
2.726619,
2.765776,
2.804757,
2.843281,
2.882075,
2.921192,
2.960456,
3.000447,
3.040486,
3.080210,
2.126824,
2.273295,
2.418690,
2.577178,
2.588947,
2.615428,
2.543189,
2.519295,
2.599503,
2.760942,
2.642987,
2.618603,
2.670422,
2.912293,
2.535433,
2.708167,
2.738191,
2.874327,
2.490329,
1.880396,
2.430089,
2.551332,
2.666127,
2.676545,
2.550476,
2.562115,
2.567702,
2.472633,
2.522098,
2.555640,
2.464396,
2.475921,
2.477770,
2.432384,
2.464587,
2.434574,
2.626685,
2.574591,
2.635169,
2.285933,
2.739620,
2.789047,
2.782387,
2.857279,
2.791940,
2.780563,
2.774426,
2.673708,
2.690123,
2.758799,
2.696498,
2.705446,
2.670301,
0.541317,
0.516374,
0.532211,
0.635831,
0.727841,
0.581200,
0.733806,
0.538179,
0.578735,
0.576204,
0.706756,
0.631253,
0.505578,
0.512877,
0.385841,
0.390050,
0.417408,
0.326640,
0.327991,
0.817225,
0.322600,
0.265766,
0.236402,
0.273517,
0.363910,
0.261741,
0.297756,
0.257396,
0.269346,
0.247264,
0.231117,
0.275285,
0.237056,
0.258011,
0.213196,
0.231895,
0.246941,
0.228301,
0.228088,
0.441061,
0.251652,
0.242798,
0.233538,
0.223718,
0.204705,
0.273840,
0.391575,
0.418525,
0.459465,
0.495192,
0.517812,
0.550394,
0.572260,
0.593373,
0.625412,
0.654408,
0.688423,
0.716332,
0.744189,
0.764934,
0.743646,
0.746316,
0.802518,
0.841487,
0.851559,
0.878366,
0.942406,
0.994049,
1.023401,
1.067247,
1.098482,
1.126648,
1.153218,
1.172932,
1.202960,
1.216663,
1.246923,
1.245611,
1.191501,
1.126469,
1.155004,
1.095129,
1.058051,
1.030119,
1.020621,
1.035264,
1.042521,
1.090671,
1.041860,
1.037336,
1.056674,
1.049383,
1.009421,
0.723619,
0.686057,
0.689238,
0.648966,
0.632329,
0.539465,
0.457735,
0.431063,
0.420679,
0.387233,
0.337538,
0.285470,
0.235310,
0.191235,
0.153377,
0.110201,
0.132240,
0.116691,
0.101820,
0.175754,
0.197809,
0.327519,
0.304286,
0.354773,
0.347745,
0.443281,
0.437827,
0.429987,
0.520059,
0.560453,
0.702346,
0.794054,
0.924656,
1.034907,
1.150982,
1.164494,
1.083341,
1.006243,
0.806805,
0.589152,
0.773774,
1.050690,
0.990019,
1.003500,
0.990590,
1.078647,
1.013204,
0.943070,
0.996499,
1.055105,
1.188180,
1.215521,
1.219777,
1.279396,
1.316772,
1.358151,
1.338917,
1.358325,
1.148459,
0.749426,
1.194316,
1.690521,
1.626587,
1.656903,
1.685670,
1.808774,
1.714239,
1.627096,
1.754210,
1.841841,
1.987005,
1.978931,
1.957675,
1.959147,
2.041166,
2.071060,
1.844834,
1.907972,
1.607958,
1.061857,
2.188697,
2.254210,
2.192890,
2.043868,
2.248895,
2.459419,
2.456819,
2.373191,
2.466953,
2.540864,
2.360384,
2.398666,
2.437816,
2.586647,
3.103683,
3.313326,
2.240216,
2.517151,
2.745540,
