0.065871,0.034179,58.281035,4978.603226,-0.483140,47.072733,3.172014,1.198894,0.004514
0.122504,0.090294,58.181844,4977.193056,-0.518803,47.074735,3.207356,1.210640,0.005802
0.182352,0.146841,58.074058,4975.772241,-0.556092,47.077120,3.245937,1.222429,0.004698
0.239104,0.201525,57.963522,4974.337889,-0.591617,47.080505,3.288457,1.237974,0.004727
0.297139,0.255406,57.843940,4972.886864,-0.627862,47.084036,3.334492,1.254901,0.003590
0.352595,0.310339,57.719682,4971.416753,-0.662636,47.087007,3.384608,1.275059,0.003163
0.411355,0.365584,57.589369,4969.925537,-0.696335,47.091494,3.439901,1.295616,0.004365
0.468589,0.421328,57.452665,4968.407983,-0.730046,47.094389,3.496255,1.317274,0.005155
0.526662,0.475348,57.309214,4966.861147,-0.760931,47.097973,3.557741,1.340793,0.003384
0.585413,0.529136,57.159915,4965.285893,-0.792731,47.102368,3.622903,1.363808,0.002961
0.644125,0.583856,57.006377,4963.679308,-0.823203,47.107258,3.692807,1.388946,0.002460
0.703826,0.638399,56.847743,4962.038685,-0.851900,47.109647,3.763835,1.415855,0.003707
0.762474,0.692010,56.682591,4960.354610,-0.880799,47.114163,3.841921,1.443688,0.001788
0.820040,0.745844,56.514642,4958.626674,-0.907038,47.117148,3.922669,1.475614,0.002997
0.878153,0.800754,56.339577,4956.853473,-0.931376,47.122755,4.007963,1.507010,0.003113
0.936702,0.855612,56.162334,4955.032764,-0.953441,47.126893,4.097320,1.542288,0.004285
0.995188,0.911427,55.980938,4953.161330,-0.973947,47.130888,4.190454,1.576581,0.004545
1.054030,0.964957,55.795840,4951.233907,-0.996306,47.133360,4.288277,1.612979,0.002475
1.111533,1.020655,55.607518,4949.245597,-1.013589,47.136499,4.391353,1.653320,0.004145
1.169308,1.075052,55.415325,4947.193538,-1.031043,47.141654,4.498473,1.692827,0.005270
1.228379,1.128020,55.219823,4945.078464,-1.047148,47.145711,4.610036,1.734413,0.004373
1.287595,1.183271,55.023850,4942.895679,-1.060259,47.149269,4.726724,1.776400,0.004143
1.346736,1.237250,54.824176,4940.642309,-1.071166,47.152709,4.847487,1.822278,0.003933
1.403660,1.291827,54.622854,4938.309080,-1.079690,47.157227,4.971097,1.870885,0.002617
1.463008,1.343843,54.420115,4935.893059,-1.088146,47.162709,5.100377,1.917731,0.003983
1.522749,1.395816,54.217386,4933.396452,-1.093276,47.166239,5.232666,1.969247,0.004350
1.581662,1.449086,54.011903,4930.814514,-1.096512,47.172257,5.367734,2.019920,0.003265
1.641903,1.502971,53.806120,4928.144808,-1.098098,47.177392,5.505662,2.074365,0.001700
1.700254,1.555967,53.601915,4925.386999,-1.095800,47.181383,5.646559,2.127272,0.002819
1.758496,1.611204,53.399049,4922.521857,-1.092832,47.186508,5.791530,2.181299,0.002124
1.815536,1.664418,53.197601,4919.560251,-1.088254,47.189984,5.937898,2.238388,0.003298
1.873591,1.717949,52.999155,4916.501264,-1.079018,47.196116,6.088267,2.293676,0.003970
1.931923,1.770036,52.799843,4913.342106,-1.068164,47.201166,6.241871,2.351235,0.005301
1.991430,1.825319,52.603490,4910.080483,-1.054771,47.207286,6.397095,2.410022,0.003746
2.051150,1.879724,52.412454,4906.710399,-1.039571,47.211202,6.551223,2.467714,0.002356
2.107364,1.932884,52.223994,4903.227604,-1.019048,47.215856,6.706070,2.526268,0.003842
2.164428,1.987262,52.038279,4899.638285,-0.996355,47.220390,6.861099,2.584630,0.003557
2.222194,2.040205,51.857475,4895.940260,-0.970182,47.225994,7.012200,2.642821,0.003463
2.281788,2.092894,51.680384,4892.137872,-0.942757,47.233850,7.163876,2.699475,0.001225
2.340046,2.146673,51.508150,4888.227859,-0.911003,47.240177,7.315148,2.757374,-0.000577
2.396996,2.199775,51.339505,4884.200306,-0.879084,47.245440,7.461443,2.813447,0.001076
2.456237,2.252735,51.179978,4880.063946,-0.844833,47.252965,7.603920,2.867644,-0.000076
2.513407,2.305356,51.026025,4875.825015,-0.808563,47.259164,7.742556,2.921184,0.001073
2.571140,2.359491,50.881295,4871.485511,-0.768889,47.264422,7.876765,2.969965,0.001127
2.631486,2.412849,50.743543,4867.046817,-0.726718,47.270372,8.003365,3.018719,-0.000000
2.689666,2.464495,50.611714,4862.515208,-0.707975,47.370036,8.125755,3.065226,39.075781
2.748688,2.518049,50.481601,4857.890848,-0.692827,47.481383,8.245459,3.109502,39.070543
2.806655,2.572708,50.354464,4853.182784,-0.673610,47.595442,8.363621,3.154803,39.066034
2.864123,2.625554,50.230433,4848.393592,-0.654864,47.712283,8.477550,3.200578,39.061198
2.921632,2.678720,50.109705,4843.521325,-0.633821,47.828704,8.591812,3.242505,39.055815
2.978315,2.731266,49.993751,4838.569992,-0.612000,47.948506,8.702517,3.283402,39.051978
3.034257,2.784634,49.881198,4833.534495,-0.586482,48.071063,8.807700,3.323735,39.046440
3.092331,2.839510,49.772806,4828.420758,-0.559054,48.193367,8.909522,3.363374,39.041086
3.148809,2.893320,49.669149,4823.234214,-0.533922,48.316236,9.007076,3.400882,39.037712
3.206165,2.946153,49.571431,4817.977433,-0.505342,48.440936,9.097505,3.435306,39.033519
3.262355,2.998924,49.478596,4812.653821,-0.475071,48.567590,9.181189,3.467114,39.028756
3.319091,3.050273,49.394146,4807.265825,-0.445297,48.695383,9.260174,3.497584,39.025040
3.375366,3.101893,49.312154,4801.809510,-0.415386,48.827676,9.329594,3.525882,39.021327
3.431341,3.155165,49.236307,4796.300329,-0.381041,48.960015,9.393966,3.550418,39.016993
3.485510,3.208901,49.166980,4790.740201,-0.348749,49.091597,9.450641,3.572798,39.012631
3.541157,3.261538,49.101762,4785.129999,-0.315177,49.223970,9.500083,3.591494,39.008157
3.598592,3.316268,49.041873,4779.478613,-0.281213,49.359068,9.545077,3.608544,39.004087
3.653095,3.369656,48.990396,4773.786453,-0.248150,49.493297,9.579789,3.620500,38.998976
3.708319,3.422911,48.944425,4768.058290,-0.213275,49.628031,9.607449,3.631407,38.995610
3.763663,3.475909,48.904855,4762.303518,-0.178127,49.763689,9.625110,3.640393,38.992167
3.818865,3.530362,48.870886,4756.525710,-0.141796,49.897230,9.635095,3.645125,38.988150
3.872192,3.583430,48.842479,4750.731604,-0.107243,50.034354,9.636599,3.646709,38.983891
3.926919,3.636100,48.817257,4744.922985,-0.071703,50.172061,9.629142,3.644952,38.979261
3.981798,3.689855,48.798251,4739.107228,-0.034930,50.308253,9.614165,3.639853,38.974566
4.036261,3.744827,48.787425,4733.290274,-0.003598,50.445872,9.590162,3.631149,38.971359
4.091639,3.799310,48.783951,4727.477055,0.030009,50.583671,9.559222,3.622015,38.966694
4.144857,3.852717,48.785151,4721.670754,0.065167,50.720229,9.523153,3.608638,38.961368
4.198634,3.906289,48.793400,4715.875776,0.097595,50.853891,9.478495,3.592211,38.954965
4.250144,3.958932,48.805694,4710.101231,0.130307,50.989715,9.428278,3.573261,38.949666
4.304599,4.012629,48.822714,4704.351368,0.161783,51.125922,9.370480,3.551965,38.945016
4.358151,4.066667,48.845733,4698.628130,0.191271,51.261216,9.307228,3.527859,38.939610
4.411906,4.120347,48.873004,4692.937088,0.220211,51.395592,9.237949,3.500452,38.934362
4.463763,4.174251,48.904031,4687.279205,0.248000,51.529026,9.163764,3.471590,38.929555
4.516949,4.229037,48.938965,4681.661653,0.274337,51.662364,9.084819,3.441007,38.924399
