avg w-distance,each dim w-distance
0.679432,0.840957
0.679432,0.549916
0.679432,0.646548
0.679432,0.679218
0.679432,0.602212
0.679432,1.115932
0.679432,0.644025
0.679432,0.644025
0.679432,0.392054
