mse,average
0.021210,
0.021251,
0.021347,
0.021388,
0.021318,
0.021276,
0.021195,
0.021220,
0.021284,
0.021523,
0.022034,
0.022489,
0.022790,
0.023434,
0.024124,
0.025057,
0.026388,
0.028039,
0.030195,
0.032837,
0.035727,
0.038337,
0.041465,
0.044597,
0.047244,
0.049409,
0.050886,
0.051494,
0.051379,
0.050861,
0.049278,
0.046988,
0.043582,
0.040739,
0.038630,
0.037443,
0.036726,
0.035866,
0.034271,
0.031758,
0.029069,
0.026573,
0.024002,
0.021686,
0.019469,
0.017384,
0.015445,
0.013506,
0.011709,
0.010030,
0.008491,
0.006987,
0.005650,
0.004605,
0.003923,
0.003631,
0.003696,
0.004065,
0.004718,
0.005579,
0.006647,
0.007797,
0.009084,
0.010633,
0.012208,
0.013722,
0.015266,
0.016784,
0.018430,
0.019800,
0.020438,
0.020047,
0.019049,
0.017544,
0.015859,
0.014202,
0.012624,
0.011137,
0.009980,
0.009055,
0.008041,
0.007531,
0.007297,
0.007227,
0.007315,
0.007443,
0.007466,
0.007412,
0.007228,
0.006969,
0.006786,
0.006660,
0.006518,
0.006438,
0.006401,
0.006416,
0.006453,
0.006540,
0.006568,
0.006550,
0.006541,
0.006525,
0.006509,
0.006494,
0.006448,
0.006375,
0.006301,
0.006211,
0.006078,
0.005916,
0.005755,
0.005567,
0.005367,
0.005211,
0.005095,
0.004988,
0.004828,
0.004676,
0.004515,
0.004357,
0.004183,
0.003996,
0.003842,
0.003736,
0.003641,
0.003527,
0.003389,
0.003217,
0.003048,
0.002864,
0.002680,
0.002575,
0.002508,
0.002479,
0.002542,
0.002646,
0.002710,
0.002795,
0.003007,
0.003348,
0.003736,
0.004128,
0.004607,
0.005174,
0.005775,
0.006311,
0.006879,
0.007575,
0.008246,
0.009014,
0.009748,
0.010462,
0.010955,
0.011582,
0.012311,
0.012843,
0.013254,
0.013576,
0.014006,
0.014635,
0.015420,
0.016082,
0.016661,
0.016842,
0.016541,
0.015887,
0.015012,
0.013972,
0.013010,
0.012091,
0.011402,
0.010780,
0.010227,
0.009646,
0.009060,
0.008508,
0.007994,
0.007532,
0.007193,
0.006929,
0.006755,
0.006629,
0.006546,
0.006512,
0.006502,
0.006455,
0.006383,
0.006331,
0.006318,
0.006309,
0.006361,
0.006409,
0.006445,
0.006541,
0.006774,
0.007014,
0.007198,
0.007324,
0.007407,
0.007422,
0.007442,
0.007486,
0.007689,
0.007886,
0.007970,
0.008012,
0.008049,
0.008072,
0.008137,
0.008191,
0.008199,
0.008183,
0.008132,
0.008053,
0.007957,
0.007864,
0.007756,
0.007659,
0.007578,
0.007510,
0.007334,
0.007063,
0.006679,
0.006314,
0.005985,
0.005622,
0.005252,
0.004834,
0.004401,
0.003995,
0.003652,
0.003381,
0.003168,
0.003025,
0.002897,
0.002782,
0.002695,
0.002664,
0.002673,
0.002718,
0.002777,
0.002817,
0.002876,
0.002963,
0.003014,
0.003053,
0.003171,
0.003332,
0.003512,
0.003685,
0.003903,
0.004136,
0.004475,
0.005054,
0.005764,
0.006374,
0.006878,
0.007338,
0.007911,
0.008682,
0.009618,
0.010960,
0.012314,
0.013691,
0.015260,
0.016891,
0.018493,
0.020332,
0.022199,
0.023981,
0.025563,
0.026874,
0.027786,
0.028771,
0.029765,
0.030490,
0.031174,
0.032113,
0.033041,
0.033891,
0.034705,
0.035449,
0.035812,
0.035876,
0.035685,
0.035320,
0.034745,
0.034328,
0.033934,
0.033518,
0.033330,
0.033434,
0.033383,
0.033369,
0.033614,
0.033933,
0.034242,
0.034596,
0.035018,
0.035548,
0.036323,
0.037232,
0.038333,
0.039440,
0.040626,
0.041818,
0.042983,
0.044090,
0.045100,
0.046140,
0.047174,
0.047893,
0.048995,
0.050179,
0.051432,
0.052538,
0.053537,
0.054602,
0.055418,
0.055976,
0.056282,
0.056313,
0.056135,
0.056151,
0.056406,
0.056715,
0.057505,
0.059138,
0.061725,
0.064969,
0.068773,
0.073083,
0.077413,
0.081487,
0.085649,
0.089393,
0.092654,
0.096368,
0.099970,
0.103417,
0.107052,
0.110420,
0.114229,
0.117646,
0.121287,
0.124393,
0.128046,
0.131259,
0.133181,
0.134707,
0.135726,
0.135935,
0.136451,
0.137806,
0.140190,
0.142811,
0.146107,
0.149561,
0.152291,
0.155378,
0.159065,
0.162648,
0.167252,
0.171593,
0.176218,
0.180765,
0.184734,
0.187700,
0.190599,
0.192370,
0.193118,
0.194373,
0.195282,
0.195006,
0.193962,
0.192701,
0.191422,
0.189121,
0.186344,
0.183550,
0.180957,
0.178692,
0.175639,
0.171195,
0.166096,
0.160429,
0.153769,
0.146113,
0.137944,
0.130563,
0.123361,
0.117205,
0.111191,
0.105647,
0.101225,
0.097380,
0.095029,
0.094054,
0.093875,
0.094475,
0.096437,
0.099574,
0.103714,
0.108448,
0.113293,
0.118438,
0.123864,
0.129453,
0.135253,
0.141339,
0.147935,
0.154977,
0.162796,
0.171195,
0.179876,
0.189439,
0.199124,
0.209166,
0.220144,
0.231804,
0.244045,
0.258217,
0.273232,
0.288919,
0.304511,
0.319845,
0.333735,
0.346443,
0.358742,
0.370668,
0.381589,
0.391065,
0.389013,
0.386682,
0.383340,
0.379212,
0.374283,
0.368135,
0.360842,
0.352723,
0.342907,
0.334380,
0.327205,
0.321489,
0.316906,
0.313271,
0.310987,
0.309273,
0.307932,
0.307103,
0.306674,
0.306737,
0.307330,
0.312084,
0.316591,
0.321022,
0.325290,
0.330017,
0.334389,
0.338934,
0.344002,
0.350554,
0.357424,
0.364611,
0.372229,
0.380412,
0.388885,
0.398204,
0.408543,
0.420054,
0.432565,
0.446513,
0.461986,
0.478862,
0.497161,
0.517130,
0.538380,
0.561591,
0.586371,
0.612829,
0.640589,
0.669962,
0.701094,
0.735064,
0.771436,
0.809449,
0.849600,
0.891409,
0.934930,
0.979883,
1.026576,
1.074356,
1.124187,
1.175908,
1.228342,
1.282603,
1.338683,
1.395572,
1.453092,
1.511836,
1.574266,
1.639173,
1.705891,
1.773307,
1.840817,
1.908902,
1.977411,
2.046150,
2.114318,
2.181612,
2.247138,
2.310822,
2.373107,
2.434044,
2.492991,
2.551125,
2.608855,
2.665673,
2.720737,
2.773975,
2.825995,
2.876404,
2.925532,
2.973478,
3.020823,
3.067679,
3.113629,
3.158892,
3.204067,
3.249039,
3.293757,
3.338085,
1.389214,
1.145457,
1.187944,
1.073982,
0.984636,
1.001570,
1.124389,
1.081670,
1.022511,
1.275159,
1.305392,
1.114444,
1.148267,
1.024205,
1.273988,
1.287277,
1.727441,
1.512527,
1.421848,
2.466324,
1.593633,
1.229390,
1.062477,
1.029002,
1.013740,
1.067031,
0.947758,
0.834764,
1.030780,
1.069945,
0.893784,
0.796412,
0.795399,
0.717916,
0.599399,
0.638711,
0.561137,
0.474901,
0.622711,
0.368550,
0.435950,
0.420299,
0.358748,
0.305771,
0.313193,
0.333116,
0.252299,
0.265712,
0.331796,
0.334102,
0.271090,
0.278873,
0.318643,
0.278251,
0.243765,
0.235243,
0.280264,
0.198757,
0.375513,
0.153490,
0.152088,
0.129762,
0.130212,
0.163451,
0.191989,
0.204068,
0.171496,
0.178637,
0.211070,
0.168382,
0.160797,
0.176698,
0.193170,
0.182068,
0.157781,
0.136077,
0.297166,
0.185542,
0.476431,
0.127767,
0.145363,
0.182167,
0.190007,
0.202814,
0.245762,
0.250008,
0.203596,
0.147771,
0.184150,
0.167111,
0.188881,
0.192091,
0.191943,
0.199180,
0.316706,
0.226373,
0.387243,
0.346074,
0.234348,
0.213264,
0.230582,
0.250617,
0.272754,
0.270774,
0.263894,
0.233052,
0.225986,
0.212795,
0.190909,
0.196348,
0.242824,
0.185483,
0.192260,
0.193477,
0.185375,
0.159861,
0.229811,
0.269309,
0.243862,
0.352634,
0.157105,
0.160770,
0.164252,
0.169574,
0.171295,
0.173078,
0.174435,
0.175799,
0.175698,
0.175490,
0.175625,
0.177322,
0.180104,
0.183192,
0.186384,
0.190127,
0.193463,
0.197122,
0.200322,
0.202257,
0.203943,
0.206079,
0.208237,
0.210855,
