date,date,date,date,date,date,OT,OT,OT
6.27481,10.79526,43.59187,3988.67083,1.26671,71.02753,7.264572929,2.418718338,0
6.29217,10.84607,43.7247,3984.75719,1.27812,71.03437,7.116137873,2.36929732,0
6.3095,10.89683,43.85841,3980.91463,1.28625,71.04123,6.97009965,2.32067432,0
6.32682,10.94754,43.99267,3977.14271,1.29116,71.0481,6.826759075,2.272949494,0
6.3441,10.99821,44.12715,3973.44082,1.29291,71.05498,6.686383332,2.226211801,0
6.36137,11.04883,44.26153,3969.8082,1.29155,71.06188,6.549207518,2.180539514,0
6.37862,11.09941,44.39548,3966.244,1.28716,71.06879,6.415436348,2.136000794,0
6.39584,11.14995,44.52871,3962.74722,1.2798,71.07572,6.285245986,2.092654293,0
6.41304,11.20045,44.66091,3959.31679,1.26956,71.08266,6.15878595,2.050549794,0
6.43022,11.25091,44.79178,3955.95151,1.2565,71.08961,6.03618107,2.009728857,0
6.44738,11.30132,44.92106,3952.65015,1.24073,71.09659,5.917533451,1.970225478,0
6.46452,11.3517,45.04845,3949.41139,1.22231,71.10357,5.80292443,1.93206674,0
6.48164,11.40205,45.17371,3946.23385,1.20134,71.11058,5.692416501,1.895273448,0
6.49874,11.45235,45.29658,3943.11611,1.1779,71.1176,5.586055179,1.859860756,0
6.51582,11.50262,45.41681,3940.0567,1.15208,71.12463,5.483870803,1.825838767,0
6.53288,11.55285,45.53416,3937.05411,1.12397,71.13168,5.385880266,1.793213104,0
6.54992,11.60305,45.64842,3934.10683,1.09367,71.13875,5.292088646,1.761985457,0
6.56694,11.65322,45.75936,3931.21331,1.06126,71.14584,5.202490755,1.732154101,0
6.58394,11.70335,45.86679,3928.37196,1.02682,71.15294,5.11707259,1.703714373,0
6.60093,11.75345,45.97049,3925.58122,0.99046,71.16006,5.035812686,1.676659125,0
6.6179,11.80352,46.0703,3922.83948,0.95227,71.1672,4.95868337,1.650979145,0
6.63484,11.85355,46.16602,3920.14514,0.91232,71.17435,4.885651924,1.626663538,0
6.65177,11.90356,46.2575,3917.4966,0.87071,71.18153,4.816681649,1.603700086,0
6.66869,11.95354,46.34456,3914.89225,0.82753,71.18872,4.751732844,1.582075571,0
6.68558,12.00348,46.42707,3912.33048,0.78287,71.19592,4.690763694,1.561776071,0
6.70246,12.0534,46.50488,3909.80967,0.73681,71.20315,4.633731077,1.542787228,0
6.71932,12.10329,46.57786,3907.32821,0.68944,71.2104,4.580591294,1.525094492,0
6.73617,12.15316,46.64589,3904.88449,0.64083,71.21766,4.531300729,1.508683343,0
6.753,12.20299,46.70885,3902.4769,0.59109,71.22494,4.485816429,1.493539478,0
6.76981,12.2528,46.76663,3900.10383,0.54028,71.23224,4.444096635,1.479648994,0
6.7866,12.30259,46.81915,3897.76365,0.4885,71.23956,4.406101245,1.46699854,0
6.80338,12.35234,46.8663,3895.45477,0.43582,71.2469,4.371792221,1.455575451,0
6.82014,12.40208,46.90801,3893.17556,0.38233,71.25426,4.341133953,1.44536787,0
