date,date,date,date,date,date,OT,OT,OT
4.55889,4.75834,48.6626,4599.70348,0.49337,50.07778,8.251476786752667,3.07389221248617,36.999999368848044
4.59834,4.80572,48.72277,4594.99015,0.50625,50.17484,8.165182833156454,3.0417454442410112,36.999999368848044
4.63768,4.85313,48.78434,4590.32212,0.51773,50.27106,8.078339046854968,3.00939384884617,36.999999368848044
4.6769,4.90055,48.84715,4585.69999,0.52781,50.36644,7.991177145514375,2.9769237472291503,36.999999368848044
4.71599,4.948,48.91102,4581.12423,0.53647,50.46097,7.903919995031894,2.944418162800622,36.999999368848044
4.75498,4.99546,48.97577,4576.59519,0.54371,50.55464,7.816781134514368,2.9119566444964358,36.999999368848044
4.79384,5.04294,49.04125,4572.11312,0.54955,50.64746,7.7299644088654444,2.8796151299066817,36.999999368848044
4.83259,5.09044,49.10727,4567.67812,0.55397,50.73942,7.64366370325362,2.8474658463580518,36.999999368848044
4.87123,5.13796,49.17368,4563.29023,0.557,50.83054,7.5580627730161,2.815577247548549,36.999999368848044
4.90976,5.1855,49.2403,4558.94934,0.55863,50.92081,7.473335162029093,2.784013983138274,36.999999368848044
4.94817,5.23306,49.30697,4554.65527,0.55889,51.01025,7.389644202202707,2.752836898561264,36.999999368848044
4.98647,5.28063,49.37353,4550.40776,0.55779,51.09887,7.3071430865602816,2.7221030622494644,36.999999368848044
5.02467,5.32822,49.43981,4546.20644,0.55534,51.18667,7.225975008296633,2.691865817435583,36.999999368848044
5.06276,5.37583,49.50567,4542.05085,0.55157,51.27368,7.1462733582081475,2.6621748557009983,36.999999368848044
5.10074,5.42345,49.57094,4537.94049,0.5465,51.35991,7.0681619730936305,2.6330763095116057,36.999999368848044
5.13861,5.47109,49.63547,4533.87476,0.54015,51.44537,6.991755427902392,2.6046128610506725,36.999999368848044
5.17638,5.51875,49.69911,4529.85298,0.53254,51.53008,6.917159364752149,2.57682386478666,36.999999368848044
5.21405,5.56642,49.76173,4525.87444,0.52372,51.61406,6.8444708522737825,2.5497454813386,36.999999368848044
5.25162,5.61411,49.82317,4521.93836,0.51369,51.69733,6.773778769141723,2.5234108203512564,36.999999368848044
5.28908,5.66181,49.88331,4518.04389,0.5025,51.77992,6.705164206108083,2.4978500902634186,36.999999368848044
5.32644,5.70953,49.942,4514.19014,0.49017,51.86184,6.63870088126748,2.4730907530049704,36.999999368848044
5.36371,5.75727,49.99912,4510.37618,0.47674,51.94311,6.574455563769131,2.4491576818407963,36.999999368848044
5.40087,5.80502,50.05455,4506.60102,0.46225,52.02377,6.512488501634938,2.426073320744278,36.999999368848044
5.43794,5.85278,50.10815,4502.86363,0.44671,52.10384,6.4528538497978944,2.403857843852855,36.999999368848044
5.47491,5.90056,50.15983,4499.16297,0.43018,52.18334,6.395600094896999,2.3825293137153167,36.999999368848044
5.51178,5.94836,50.20946,4495.49794,0.41268,52.2623,6.340770473807643,2.3621038372053755,36.999999368848044
5.54856,5.99617,50.25693,4491.8674,0.39426,52.34074,6.28840338325393,2.3425957181130395,36.999999368848044
5.58524,6.044,50.30215,4488.27021,0.37495,52.41869,6.238532778224559,2.3240176055650084,36.999999368848044
5.62183,6.09183,50.34501,4484.70517,0.35478,52.49619,6.191188557272451,2.3063806375589233,36.999999368848044
5.65833,6.13969,50.38543,4481.17109,0.33381,52.57325,6.1463969330537065,2.2896945789988785,36.999999368848044
